Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
2161 127 9 5 5 4 333979 0.21442
1581 127 9 5 5 4 10553.8 0.13386
1236 127 9 5 5 4 1.13438e+06 0.134998
6418 127 9 5 5 4 459425 0.136432
158 127 9 5 5 4 1.76991e+06 0.135748
6763 127 9 5 5 4 100286 0.133308
1946 127 9 5 5 4 12272.7 0.136815
3342 127 9 5 5 4 74.1476 8.2732
2723 127 9 5 5 4 434.37 0.402407
311 127 9 5 5 4 8413.1 0.133062
2732 127 9 5 5 4 74180.5 0.249723
9172 127 9 5 5 4 4224.48 0.13444
2757 127 9 5 5 4 3871 0.133858
5622 127 9 5 5 4 265408 0.137348
7313 127 9 5 5 4 5652.85 0.133004
3181 127 9 5 5 4 971.544 0.134718
5479 127 9 5 5 4 1862.04 0.213204
5963 127 9 5 5 4 2.01096e+06 0.135958
1726 127 9 5 5 4 6552.87 0.210186
1668 127 9 5 5 4 17062.3 0.13548
2867 127 9 5 5 4 108825 0.14107
5452 127 9 5 5 4 3062.65 0.145824
4556 127 9 5 5 4 295135 0.135801
2930 127 9 5 5 4 1.10795e+08 0.136741
6841 127 9 5 5 4 23920 0.142439
6335 127 9 5 5 4 8083.92 0.143024
9552 127 9 5 5 4 6556.07 0.133452
4250 127 9 5 5 4 106.625 0.207135
583 127 9 5 5 4 533446 0.200151
3830 127 9 5 5 4 878561 0.134274
4151 127 9 5 5 4 9.95135e+06 0.20025
2194 127 9 5 5 4 5465.82 0.133336
2011 127 9 5 5 4 3819.89 0.135502
2600 127 9 5 5 4 5.19803e+06 0.134279
6350 127 9 5 5 4 1.60015e+06 0.201676
8011 127 9 5 5 4 472.268 0.214168
2481 127 9 5 5 4 5936.23 0.137026
3878 127 9 5 5 4 469.774 0.211217
477 127 9 5 5 4 8880.59 0.217864
7805 127 9 5 5 4 142255 0.136815
8282 127 9 5 5 4 651.37 0.200023
5898 127 9 5 5 4 69135.8 0.142407
9893 127 9 5 5 4 1.67647e+06 0.134643
3732 127 9 5 5 4 26291.8 0.135774
3159 127 9 5 5 4 2250.99 28.0954
8512 127 9 5 5 4 39691.1 0.13565
414 127 9 5 5 4 1968.89 0.135239
4791 127 9 5 5 4 12387 0.133946
317 127 9 5 5 4 9777.21 0.133516
6260 127 9 5 5 4 8138.76 0.140183
6743 127 9 5 5 4 25670.8 0.136497
