Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
4298 277 9 7 10 9 4408.3 0.315931
3871 277 9 7 10 9 417151 0.318858
3151 277 9 7 10 9 16782.6 2.63547
3792 277 9 7 10 9 4329.14 0.318565
8556 277 9 7 10 9 42151.7 20.7961
2997 277 9 7 10 9 4610.5 0.311839
8922 277 9 7 10 9 68673.2 0.315891
6188 277 9 7 10 9 4144.72 1.9498
1000 277 9 7 10 9 35658.2 0.317015
845 277 9 7 10 9 4148.05 0.335011
350 277 9 7 10 9 10240.3 0.317505
2875 277 9 7 10 9 212324 0.314959
286 277 9 7 10 9 15272.5 0.510936
3467 277 9 7 10 9 207343 0.314479
6771 277 9 7 10 9 20796 0.507405
3090 277 9 7 10 9 31174.2 0.316501
9810 277 9 7 10 9 30700.4 0.488197
3059 277 9 7 10 9 99789.5 0.314982
4647 277 9 7 10 9 7.84129e+06 0.467769
7106 277 9 7 10 9 29707.1 0.314552
5616 277 9 7 10 9 85804.7 0.317361
613 277 9 7 10 9 4479.57 0.316843
9904 277 9 7 10 9 197.593 1.84207
1340 277 9 7 10 9 41979.9 2.63865
5856 277 9 7 10 9 6278.29 0.317803
5609 277 9 7 10 9 1922.83 0.504441
55 277 9 7 10 9 8644.67 0.334068
6874 277 9 7 10 9 83930.3 0.31772
417 277 9 7 10 9 8739.23 0.335873
386 277 9 7 10 9 2586.99 117.386
2026 277 9 7 10 9 7450.21 0.31767
6575 277 9 7 10 9 3793.08 0.348667
2033 277 9 7 10 9 13926.9 0.317098
2458 277 9 7 10 9 1909.68 7.82516
4639 277 9 7 10 9 1258.85 20.8671
950 277 9 7 10 9 7.23333e+06 0.468565
695 277 9 7 10 9 14015.5 0.498102
2029 277 9 7 10 9 234948 0.31211
2723 277 9 7 10 9 6.43411e+07 0.528236
4426 277 9 7 10 9 344048 0.312972
5393 277 9 7 10 9 1.03507e+09 0.522739
1266 277 9 7 10 9 1.94506e+06 0.316128
9375 277 9 7 10 9 7963.76 0.324942
7504 277 9 7 10 9 552726 0.468204
7949 277 9 7 10 9 64469.7 0.477075
6949 277 9 7 10 9 60030.9 0.481084
6227 277 9 7 10 9 4190.02 0.312411
2546 277 9 7 10 9 70083.5 0.478161
829 277 9 7 10 9 312229 0.312146
1821 277 9 7 10 9 5458.6 0.315826
4291 277 9 7 10 9 83392.3 0.495828
