Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
9672 193 9 10 4 5 50445.6 0.343956
5066 193 9 10 4 5 102291 0.212323
6266 193 9 10 4 5 1783.64 0.213256
1774 193 9 10 4 5 3951.12 0.213221
9388 193 9 10 4 5 55135.5 0.210913
236 193 9 10 4 5 3017.8 0.220108
8202 193 9 10 4 5 285749 0.31585
3055 193 9 10 4 5 4.45228e+06 0.21209
4069 193 9 10 4 5 85169.1 0.215162
3754 193 9 10 4 5 8887.49 0.227314
5230 193 9 10 4 5 1272.65 0.33621
2984 193 9 10 4 5 4.70177e+06 0.212424
5599 193 9 10 4 5 8718.97 0.334089
2034 193 9 10 4 5 6343.14 0.20956
8482 193 9 10 4 5 15040.3 0.344419
3510 193 9 10 4 5 18625.7 0.228732
8549 193 9 10 4 5 22201.8 0.215447
481 193 9 10 4 5 446266 0.213977
8208 193 9 10 4 5 1038.57 0.214601
1369 193 9 10 4 5 52710.4 0.209406
6233 193 9 10 4 5 1280.03 3.36534
4940 193 9 10 4 5 736.083 0.210105
2375 193 9 10 4 5 726.794 23.8393
6764 193 9 10 4 5 70650.4 0.209992
9968 193 9 10 4 5 146112 0.314607
1639 193 9 10 4 5 1673.89 0.212647
3895 193 9 10 4 5 1854.69 1.75731
98 193 9 10 4 5 315.987 0.231142
8553 193 9 10 4 5 253875 0.213778
1441 193 9 10 4 5 2.20973e+06 0.211775
87 193 9 10 4 5 42316.6 0.216373
1414 193 9 10 4 5 48825.4 0.210309
7503 193 9 10 4 5 402608 0.326813
8548 193 9 10 4 5 13858.9 0.342298
3779 193 9 10 4 5 462.616 0.230491
4463 193 9 10 4 5 52628.9 0.214996
6339 193 9 10 4 5 26330.5 0.315671
3875 193 9 10 4 5 2876.74 0.3323
1640 193 9 10 4 5 1319.33 3.81634
3658 193 9 10 4 5 10708.4 0.22494
171 193 9 10 4 5 78358.5 0.210023
1186 193 9 10 4 5 10720.4 3.39119
5572 193 9 10 4 5 5632.23 0.211852
1115 193 9 10 4 5 437773 0.212405
2460 193 9 10 4 5 358.759 0.343525
4521 193 9 10 4 5 2161.61 0.338993
1902 193 9 10 4 5 427997 0.209915
8286 193 9 10 4 5 12801.4 0.212009
2454 193 9 10 4 5 17659.4 0.332646
8954 193 9 10 4 5 67368.7 0.21268
5011 193 9 10 4 5 14907.3 0.229154
