Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
6916 163 7 5 10 4 2049.59 0.177436
6869 163 7 5 10 4 26279.3 0.260901
8782 163 7 5 10 4 1311.27 13.6873
1860 163 7 5 10 4 9163.28 0.282748
2271 163 7 5 10 4 59.4311 84.5917
2351 163 7 5 10 4 1.79413e+06 0.174145
7248 163 7 5 10 4 24038.8 0.274846
8545 163 7 5 10 4 61374.4 0.177604
3634 163 7 5 10 4 463.281 7.00399
3940 163 7 5 10 4 177935 0.261413
3536 163 7 5 10 4 95632.4 0.178663
141 163 7 5 10 4 92.8339 55.128
1738 163 7 5 10 4 1474.17 0.173983
2612 163 7 5 10 4 2795.27 0.189302
1318 163 7 5 10 4 574896 0.174296
4610 163 7 5 10 4 1.30404e+07 0.269246
6022 163 7 5 10 4 835441 0.176685
217 163 7 5 10 4 8848.85 0.261197
3817 163 7 5 10 4 1.7395e+06 0.178992
4508 163 7 5 10 4 30677.3 0.175928
8170 163 7 5 10 4 486799 0.177978
9400 163 7 5 10 4 6.79342e+06 0.1795
5382 163 7 5 10 4 99626.1 0.177953
6116 163 7 5 10 4 60.8665 0.19277
7667 163 7 5 10 4 40739.3 0.1764
7669 163 7 5 10 4 29591.5 0.179589
1711 163 7 5 10 4 2.66306e+07 0.261548
9033 163 7 5 10 4 97431.5 0.174194
2374 163 7 5 10 4 16254.6 0.17358
8996 163 7 5 10 4 3070.53 0.268977
4333 163 7 5 10 4 22901.5 0.176069
8465 163 7 5 10 4 564.55 0.190368
2996 163 7 5 10 4 369.669 0.175992
8907 163 7 5 10 4 20243.7 0.174975
9066 163 7 5 10 4 133375 0.175936
8080 163 7 5 10 4 8149.94 0.17637
511 163 7 5 10 4 836.014 0.189751
4821 163 7 5 10 4 13327.7 0.177392
355 163 7 5 10 4 80270.8 0.178502
5372 163 7 5 10 4 35962.3 0.174929
4921 163 7 5 10 4 23371.9 0.178618
2221 163 7 5 10 4 126080 0.174578
2016 163 7 5 10 4 333582 0.176449
4931 163 7 5 10 4 13109 0.179103
6208 163 7 5 10 4 11874.1 0.173984
349 163 7 5 10 4 407730 0.177063
7177 163 7 5 10 4 139.15 0.176676
3837 163 7 5 10 4 7976.54 0.177336
7159 163 7 5 10 4 95667.2 0.190454
9836 163 7 5 10 4 731681 0.269598
9150 163 7 5 10 4 11.7925 66.9274
