Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
9238 197 8 8 7 5 62127.8 0.217845
3389 197 8 8 7 5 13369.1 0.219141
5664 197 8 8 7 5 5157.19 0.214713
9120 197 8 8 7 5 10731.7 0.32229
1286 197 8 8 7 5 17088.7 0.32252
1348 197 8 8 7 5 124278 0.21772
7727 197 8 8 7 5 33227.2 0.220134
2806 197 8 8 7 5 21447.6 0.221683
7161 197 8 8 7 5 89787.8 0.234171
8373 197 8 8 7 5 230.786 5.58722
3179 197 8 8 7 5 1.02875e+06 0.323201
6854 197 8 8 7 5 2750.41 0.214708
2710 197 8 8 7 5 49549.4 0.218123
5383 197 8 8 7 5 1.04042e+07 0.337994
663 197 8 8 7 5 1.45487e+06 3.20292
9037 197 8 8 7 5 59992 0.594365
346 197 8 8 7 5 1239.39 0.354936
3576 197 8 8 7 5 577.017 0.236047
810 197 8 8 7 5 98281.6 0.215224
6446 197 8 8 7 5 1.9372e+06 0.217739
1055 197 8 8 7 5 7189.92 0.216273
2553 197 8 8 7 5 16255.3 0.229436
1523 197 8 8 7 5 1.09273e+06 0.217432
5443 197 8 8 7 5 91698 0.220478
882 197 8 8 7 5 928000 0.215571
8851 197 8 8 7 5 14722.8 0.230169
877 197 8 8 7 5 16195.7 0.217499
633 197 8 8 7 5 11023.3 0.227773
8729 197 8 8 7 5 4.00407e+06 0.214632
9287 197 8 8 7 5 6104.24 0.331935
5582 197 8 8 7 5 69778 0.22032
530 197 8 8 7 5 26894.9 0.227969
9586 197 8 8 7 5 40601.7 0.32147
8172 197 8 8 7 5 2.21528e+06 0.347157
6328 197 8 8 7 5 53841.4 0.35186
2719 197 8 8 7 5 79414.9 0.230868
3382 197 8 8 7 5 226348 0.220226
9541 197 8 8 7 5 904743 0.245971
12 197 8 8 7 5 15928.8 0.22028
4731 197 8 8 7 5 21761.5 0.595038
2450 197 8 8 7 5 6.5922e+07 0.321813
6316 197 8 8 7 5 19735.3 0.214242
1614 197 8 8 7 5 13215.6 0.21651
1640 197 8 8 7 5 5960.29 0.216029
4263 197 8 8 7 5 878894 0.219648
9307 197 8 8 7 5 56.2063 94.4101
1981 197 8 8 7 5 1652.86 0.216698
3399 197 8 8 7 5 1694.87 13.7344
8391 197 8 8 7 5 422244 0.217844
4348 197 8 8 7 5 5026.28 0.215264
5223 197 8 8 7 5 776723 0.216858
