Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
3178 233 9 9 6 8 10470.9 0.258782
5244 233 9 9 6 8 24846 0.389876
1407 233 9 9 6 8 25133.5 0.257828
18 233 9 9 6 8 1.44319e+07 0.26049
850 233 9 9 6 8 5136.73 0.262443
4804 233 9 9 6 8 22754.7 0.259468
2159 233 9 9 6 8 2.49798e+07 0.26301
9432 233 9 9 6 8 38242.3 0.401755
2832 233 9 9 6 8 82298.4 0.403491
6185 233 9 9 6 8 546124 0.258523
9471 233 9 9 6 8 11812.1 0.388958
9061 233 9 9 6 8 1.69595e+06 0.388019
8615 233 9 9 6 8 973311 0.389309
9450 233 9 9 6 8 1119.86 0.275411
2422 233 9 9 6 8 152.778 0.261488
8153 233 9 9 6 8 2237.12 0.265172
376 233 9 9 6 8 4079.61 0.260783
1743 233 9 9 6 8 49930.5 0.258799
3024 233 9 9 6 8 5538.78 0.277776
1272 233 9 9 6 8 15.8574 107.863
4595 233 9 9 6 8 29325.4 0.262293
5812 233 9 9 6 8 130553 0.264722
492 233 9 9 6 8 12754.5 0.258207
6290 233 9 9 6 8 5519.01 0.262601
771 233 9 9 6 8 108186 0.259391
9651 233 9 9 6 8 112.758 12.4295
1845 233 9 9 6 8 8018.78 23.8693
3515 233 9 9 6 8 4803.01 0.408628
4543 233 9 9 6 8 8.07444e+06 0.390317
2272 233 9 9 6 8 0.547906 105.228
6959 233 9 9 6 8 2848.66 0.26405
7450 233 9 9 6 8 202.232 94.7234
241 233 9 9 6 8 15785.5 0.280274
3119 233 9 9 6 8 9283.03 0.259758
1369 233 9 9 6 8 58956.8 0.263374
5685 233 9 9 6 8 127855 0.265296
244 233 9 9 6 8 1877.52 0.26463
6510 233 9 9 6 8 32753.1 0.264065
69 233 9 9 6 8 1.04811e+06 0.262201
8121 233 9 9 6 8 322.923 0.438512
7224 233 9 9 6 8 856.689 0.26538
4844 233 9 9 6 8 18048.7 0.258712
6572 233 9 9 6 8 3.98611e+08 0.387994
321 233 9 9 6 8 209.13 0.261979
1973 233 9 9 6 8 87522.3 0.263033
2464 233 9 9 6 8 173.927 0.264602
4630 233 9 9 6 8 1.06748e+06 0.262367
482 233 9 9 6 8 27145.6 0.261683
1328 233 9 9 6 8 90502.5 3.47411
3916 233 9 9 6 8 1158.5 0.262394
880 233 9 9 6 8 5.57045e+06 0.402317
