Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
3646 118 4 4 7 6 34986.2 0.127593
4319 118 4 4 7 6 242.145 4.56343
3179 118 4 4 7 6 1.27658e+06 0.191
5359 118 4 4 7 6 2203.2 0.135444
8765 118 4 4 7 6 3508.46 0.128864
3054 118 4 4 7 6 152.207 54.4192
4350 118 4 4 7 6 1.71416e+07 0.188017
3443 118 4 4 7 6 410.935 47.0764
6365 118 4 4 7 6 5660.47 0.195409
3686 118 4 4 7 6 195003 0.126051
1282 118 4 4 7 6 1433.97 0.125841
3520 118 4 4 7 6 98877.2 0.126429
5166 118 4 4 7 6 86041.3 0.191338
155 118 4 4 7 6 519.923 1.3305
3 118 4 4 7 6 213443 0.187306
8789 118 4 4 7 6 51053.9 0.132136
863 118 4 4 7 6 495.596 0.132945
4407 118 4 4 7 6 980854 0.186888
587 118 4 4 7 6 2.05513e+06 0.186723
6335 118 4 4 7 6 607.54 0.135368
2717 118 4 4 7 6 11439.6 0.125433
907 118 4 4 7 6 11064.1 0.135562
2830 118 4 4 7 6 350377 0.127595
4809 118 4 4 7 6 308.487 0.136712
6514 118 4 4 7 6 497828 0.126635
1104 118 4 4 7 6 171922 0.126655
7258 118 4 4 7 6 1230.48 0.274711
6935 118 4 4 7 6 20510.6 0.126543
311 118 4 4 7 6 24282.6 0.127697
6985 118 4 4 7 6 3456.35 0.138921
255 118 4 4 7 6 10916.9 0.127447
1403 118 4 4 7 6 46905.1 0.125288
3938 118 4 4 7 6 3584.26 0.203343
809 118 4 4 7 6 66014.5 0.186804
362 118 4 4 7 6 3143.07 3.05672
1637 118 4 4 7 6 654829 0.126382
5547 118 4 4 7 6 368.105 0.133261
3756 118 4 4 7 6 32469 0.126986
9931 118 4 4 7 6 306.543 0.132632
2817 118 4 4 7 6 8229.03 0.12484
5488 118 4 4 7 6 20140.8 0.195709
5685 118 4 4 7 6 84113.2 0.12535
1431 118 4 4 7 6 20582.9 3.05737
6756 118 4 4 7 6 14192.6 0.126512
1524 118 4 4 7 6 54553.4 0.126121
738 118 4 4 7 6 3080.02 0.126761
6097 118 4 4 7 6 1443.49 0.965455
6334 118 4 4 7 6 1230.16 0.124568
596 118 4 4 7 6 5932.23 0.204307
631 118 4 4 7 6 1746 0.193528
3800 118 4 4 7 6 30855.4 0.125087
