Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
5941 129 9 5 4 6 104873 0.142966
8064 129 9 5 4 6 710159 0.139
1220 129 9 5 4 6 1004.36 0.145847
1907 129 9 5 4 6 1.2056e+06 0.139189
6097 129 9 5 4 6 90995.3 0.138597
1813 129 9 5 4 6 298.031 0.230243
9914 129 9 5 4 6 12194.5 0.139947
1228 129 9 5 4 6 4703.78 0.146488
5571 129 9 5 4 6 65496.7 0.139069
9260 129 9 5 4 6 48157 0.142513
3657 129 9 5 4 6 60083.1 0.138792
7304 129 9 5 4 6 44984.2 0.148898
596 129 9 5 4 6 6051.75 0.13969
9527 129 9 5 4 6 1674.09 0.142491
7189 129 9 5 4 6 3006.58 0.139485
2251 129 9 5 4 6 3.78038e+07 0.138948
4860 129 9 5 4 6 1.54049e+09 0.209413
1206 129 9 5 4 6 1.64127e+06 0.140071
3251 129 9 5 4 6 267154 0.140809
3597 129 9 5 4 6 12644.3 0.213698
1019 129 9 5 4 6 5589.49 0.139014
9924 129 9 5 4 6 13342.6 0.139659
4409 129 9 5 4 6 5855.04 0.138695
7275 129 9 5 4 6 25592.2 0.213759
3814 129 9 5 4 6 25541.8 0.141178
8258 129 9 5 4 6 342.892 0.227482
2438 129 9 5 4 6 716.633 0.138943
3002 129 9 5 4 6 2253.92 0.142004
2785 129 9 5 4 6 1596.54 0.219517
4011 129 9 5 4 6 350937 0.141539
3874 129 9 5 4 6 347844 0.141641
7215 129 9 5 4 6 182.503 43.0354
6815 129 9 5 4 6 683983 0.140643
7354 129 9 5 4 6 13461.5 0.142555
1536 129 9 5 4 6 63967.7 0.150189
4891 129 9 5 4 6 1.69576 61.9593
334 129 9 5 4 6 80919.2 0.140974
6685 129 9 5 4 6 27583 0.141411
1552 129 9 5 4 6 246738 0.207055
885 129 9 5 4 6 35574.7 0.140561
4455 129 9 5 4 6 7.42346 65.4886
3133 129 9 5 4 6 25846.9 0.140763
9650 129 9 5 4 6 14776.9 0.13971
7738 129 9 5 4 6 26169.6 0.138669
7353 129 9 5 4 6 2.58895e+06 0.139361
3912 129 9 5 4 6 22534.2 0.139854
5804 129 9 5 4 6 6595.61 0.142103
8200 129 9 5 4 6 620.365 0.141252
9529 129 9 5 4 6 54549.3 0.213386
6494 129 9 5 4 6 26602 0.145922
2515 129 9 5 4 6 109897 0.138545
