Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
9935 201 8 6 7 9 158189 0.226379
6263 201 8 6 7 9 3.36496e+06 0.336754
2017 201 8 6 7 9 17981.9 0.349755
790 201 8 6 7 9 19574.5 0.222718
8247 201 8 6 7 9 81544.3 0.341031
7903 201 8 6 7 9 614758 21.8223
6291 201 8 6 7 9 69.6067 79.0208
8021 201 8 6 7 9 21150.7 0.260975
4899 201 8 6 7 9 1.10495e+07 0.223107
3708 201 8 6 7 9 366.553 0.384183
4326 201 8 6 7 9 5514.77 0.358838
5218 201 8 6 7 9 1.50339 90.5486
8846 201 8 6 7 9 848863 0.330894
3166 201 8 6 7 9 52451.2 0.225022
6298 201 8 6 7 9 126876 0.225053
7477 201 8 6 7 9 35755.7 0.232032
8985 201 8 6 7 9 96893.5 0.228372
7723 201 8 6 7 9 7.50866 93.7909
4754 201 8 6 7 9 38123.6 0.331079
3851 201 8 6 7 9 11748.6 0.226248
1686 201 8 6 7 9 515640 1.25696
2251 201 8 6 7 9 3.37952e+07 0.608636
9844 201 8 6 7 9 4741.7 0.356128
7218 201 8 6 7 9 6994.81 0.347576
1564 201 8 6 7 9 183.068 2.50877
62 201 8 6 7 9 327.415 0.362405
9274 201 8 6 7 9 92546.6 0.221378
3528 201 8 6 7 9 40138.1 0.35343
4858 201 8 6 7 9 45608.3 0.353545
3693 201 8 6 7 9 21648 0.2211
6822 201 8 6 7 9 251945 0.227085
2583 201 8 6 7 9 41003.1 0.225202
596 201 8 6 7 9 83415.6 0.342318
7668 201 8 6 7 9 60891.4 0.224876
6803 201 8 6 7 9 834.573 0.242429
7165 201 8 6 7 9 189132 0.225437
7278 201 8 6 7 9 71703.7 0.220736
6512 201 8 6 7 9 2.44359e+06 0.347449
8711 201 8 6 7 9 258906 0.227414
1819 201 8 6 7 9 5072.32 0.225983
3903 201 8 6 7 9 1861.81 4.22268
234 201 8 6 7 9 121743 0.225792
2614 201 8 6 7 9 10384.9 0.236476
1416 201 8 6 7 9 9218.53 0.225204
9321 201 8 6 7 9 500946 0.224717
1694 201 8 6 7 9 19748.4 0.354355
6671 201 8 6 7 9 0.248512 100.015
7579 201 8 6 7 9 135807 0.226242
1432 201 8 6 7 9 43570.1 0.225473
5680 201 8 6 7 9 28746.4 0.220527
207 201 8 6 7 9 76917.2 0.347394
