Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
4772 181 6 10 6 4 46002 0.293828
5793 181 6 10 6 4 8.39384e+06 0.293878
1993 181 6 10 6 4 1.33307e+06 0.197489
337 181 6 10 6 4 15912.2 0.198976
4190 181 6 10 6 4 8538.94 0.302067
3530 181 6 10 6 4 48091.9 0.195381
7349 181 6 10 6 4 219505 0.195439
8772 181 6 10 6 4 6276.31 0.203586
9452 181 6 10 6 4 64457.2 0.308242
2096 181 6 10 6 4 45364.5 0.19543
6754 181 6 10 6 4 5.41149e+06 0.301259
5912 181 6 10 6 4 6.99083e+07 0.19961
3755 181 6 10 6 4 17661.5 0.199139
2754 181 6 10 6 4 151144 0.200332
4230 181 6 10 6 4 100108 0.195117
7549 181 6 10 6 4 121.77 95.7109
1161 181 6 10 6 4 9132.4 0.202138
1957 181 6 10 6 4 901.612 11.0273
235 181 6 10 6 4 47784.8 0.297235
9589 181 6 10 6 4 20347 0.196451
8890 181 6 10 6 4 7066.6 0.198724
8231 181 6 10 6 4 243106 0.198492
8435 181 6 10 6 4 40480.8 0.196523
6886 181 6 10 6 4 7758.33 0.195783
1757 181 6 10 6 4 7203.96 0.294015
9144 181 6 10 6 4 377113 0.294339
6980 181 6 10 6 4 4916.93 0.195401
312 181 6 10 6 4 18691.5 0.195204
5966 181 6 10 6 4 4126.48 0.198456
6601 181 6 10 6 4 11994.9 0.198005
6978 181 6 10 6 4 31982.1 0.198203
446 181 6 10 6 4 4748.49 0.308759
6167 181 6 10 6 4 1.28569e+06 0.198006
2091 181 6 10 6 4 28865.2 0.197715
683 181 6 10 6 4 147513 0.198862
9032 181 6 10 6 4 68573.7 0.306807
7224 181 6 10 6 4 4831.49 0.292764
5701 181 6 10 6 4 24490.5 0.198257
1899 181 6 10 6 4 12593.7 0.199217
3195 181 6 10 6 4 278746 0.558071
677 181 6 10 6 4 4002.61 0.210195
1656 181 6 10 6 4 5193.97 0.29475
2412 181 6 10 6 4 33630.7 0.19581
3483 181 6 10 6 4 8.46925e+06 0.199158
4179 181 6 10 6 4 1816.08 0.200062
1260 181 6 10 6 4 235604 0.293591
4620 181 6 10 6 4 879.297 0.415659
8236 181 6 10 6 4 24261.6 0.197572
971 181 6 10 6 4 68581.8 0.195204
8435 181 6 10 6 4 40480.8 0.196587
3211 181 6 10 6 4 15482.5 0.306743
