#x cv
0.594903 0.598022
0.591449 0.594032
0.588004 0.590096
0.58457 0.586214
0.581146 0.582383
0.577732 0.578602
0.57433 0.57487
0.57094 0.571187
0.567553 0.567549
0.564183 0.563956
0.560828 0.560405
0.55749 0.556895
0.554169 0.553426
0.550864 0.549995
0.547574 0.5466
0.5443 0.543243
0.54104 0.539921
0.537796 0.53663
0.534569 0.53337
0.531359 0.530139
0.528163 0.526935
0.524983 0.523757
0.521819 0.520607
0.518681 0.517497
0.515551 0.514401
0.512431 0.511322
0.50932 0.508258
0.50622 0.505209
0.503131 0.502176
0.500054 0.499158
0.496976 0.496146
0.493911 0.49315
0.490866 0.490175
0.48784 0.487219
0.484831 0.484282
0.481841 0.481364
0.478867 0.478461
0.475916 0.475581
0.472988 0.472723
0.470068 0.469873
0.467156 0.467031
0.464252 0.464198
0.461358 0.461373
0.458473 0.458558
0.455599 0.455751
0.452727 0.45295
0.449871 0.45016
0.447029 0.44738
0.444203 0.444612
0.441391 0.441854
0.438595 0.439106
0.435813 0.436369
0.433053 0.433659
0.430306 0.430955
0.42757 0.428253
0.424847 0.425556
0.422137 0.422863
0.41944 0.420177
0.416757 0.417498
0.414091 0.414811
0.41144 0.412133
0.408803 0.409477
0.40618 0.406844
0.403572 0.404233
0.400981 0.401643
0.398406 0.399073
0.395841 0.396535
0.393292 0.394019
0.390768 0.391513
0.38827 0.389017
0.385797 0.386533
0.383349 0.384061
0.380925 0.381602
0.378537 0.379156
0.376176 0.376725
0.37383 0.374311
0.371502 0.371914
0.369191 0.369535
0.366898 0.367175
0.364626 0.364836
0.362353 0.362513
0.360099 0.360211
0.357885 0.357935
0.355709 0.355685
0.353569 0.353461
0.351464 0.351264
0.349392 0.349094
0.347378 0.346956
0.345386 0.344844
0.343406 0.342758
0.341439 0.340699
0.339487 0.338668
0.337552 0.336665
0.335629 0.334689
0.333712 0.332736
0.331824 0.330819
0.329965 0.328938
0.328133 0.327092
0.326328 0.325281
0.32455 0.323505
0.322807 0.321765
0.321087 0.32006
0.319386 0.318389
0.317705 0.316752
0.316044 0.31515
0.314405 0.313582
0.312794 0.312044
0.311206 0.31054
0.309636 0.309075
0.308085 0.307647
0.306556 0.306255
0.30505 0.304899
0.303567 0.303575
0.302112 0.302285
0.300686 0.301031
0.299291 0.299812
0.29793 0.298626
0.296602 0.297471
0.295294 0.296339
0.294031 0.295239
0.292814 0.294171
0.291643 0.29313
0.290517 0.292114
0.289428 0.291118
0.288379 0.290141
0.287376 0.289184
0.286416 0.288244
0.285496 0.287318
0.284599 0.286397
0.283722 0.285478
0.282899 0.284566
0.282118 0.283655
0.281372 0.282741
0.280636 0.281814
0.279911 0.280871
0.279208 0.27991
0.278511 0.278924
0.277806 0.277906
0.277084 0.276844
0.276318 0.27574
0.275493 0.274588
0.274594 0.273378
0.273604 0.2721
0.272515 0.270748
0.271318 0.269316
0.269999 0.267794
0.268554 0.26617
0.26696 0.264436
0.265177 0.262585
0.2632 0.260605
0.261028 0.258484
0.258647 0.256213
0.256047 0.253784
0.253226 0.251186
0.25018 0.248406
0.246908 0.245432
0.243408 0.242254
0.239689 0.238871
0.235731 0.235257
0.231525 0.231395
0.227058 0.227266
0.222357 0.222886
0.217475 0.218289
0.212412 0.213474
0.207139 0.208409
0.201601 0.203031
0.195804 0.197348
0.189768 0.191379
0.183512 0.185139
0.177046 0.178644
0.170373 0.171896
0.163504 0.16491
0.156454 0.157711
0.149245 0.150307
0.141902 0.142736
0.134425 0.135014
0.126836 0.127178
0.119162 0.119267
0.111421 0.111311
0.103657 0.103365
0.0959 0.0954603
0.0882073 0.0876535
0.0805935 0.0799868
0.0731262 0.0725131
0.065833 0.0652774
0.0587598 0.0583272
0.0520229 0.0517065
0.0456891 0.045454
0.0397798 0.0396061
0.0343167 0.034188
0.0293015 0.0292253
0.0247436 0.0247254
0.0206559 0.0206989
0.0170218 0.0171338
0.0139031 0.0140243
0.0112622 0.0113404
0.00901744 0.00905976
0.00712495 0.00714163
0.00555191 0.00555044
0.00425424 0.00424246
1.12386 1.12869
1.11386 1.11784
1.10391 1.10713
1.09403 1.09654
1.08421 1.08609
1.07445 1.07575
1.06475 1.06554
1.05512 1.05544
1.04553 1.04546
1.03601 1.03559
1.02656 1.02583
1.01718 1.01618
1.00786 1.00664
0.998614 0.997192
0.989428 0.987847
0.98032 0.978616
0.971282 0.969488
0.962296 0.960435
0.95336 0.951456
0.944479 0.942554
0.93565 0.933723
0.926876 0.924966
0.918156 0.916281
0.909469 0.907652
0.90085 0.899102
0.892299 0.890631
0.883814 0.882235
0.875396 0.873915
0.867042 0.865666
0.858753 0.857489
0.85054 0.849398
0.842388 0.841372
0.834292 0.833405
0.82625 0.825494
0.818263 0.817639
0.810333 0.809842
0.802459 0.8021
0.794637 0.794411
0.786867 0.786774
0.779158 0.779197
0.771512 0.771677
0.763925 0.764215
0.7564 0.75681
0.748935 0.74946
0.741529 0.742166
0.734189 0.734938
0.726904 0.727757
0.719675 0.720624
0.712503 0.71354
0.705387 0.706503
0.698326 0.699515
0.691322 0.692574
0.684373 0.685682
0.677481 0.678838
0.670645 0.672042
0.663865 0.665295
0.657141 0.658596
0.650474 0.651945
0.643863 0.645343
0.637313 0.638792
0.63082 0.632289
0.624379 0.625833
0.617991 0.619426
0.611657 0.613066
0.605377 0.606754
0.599151 0.60049
0.592971 0.594275
0.586842 0.588108
0.580777 0.581992
0.574775 0.575926
0.568835 0.569911
0.562956 0.563947
0.557138 0.558035
0.551384 0.552176
0.54569 0.54637
0.54005 0.540614
0.534464 0.534908
0.52893 0.529253
0.523449 0.523648
0.518022 0.518097
0.51264 0.512594
0.50731 0.507144
0.502039 0.501751
0.496826 0.496414
0.491669 0.491135
0.486568 0.485912
0.481522 0.480747
0.476543 0.475642
0.471613 0.470594
0.466726 0.465601
0.461882 0.460665
0.457084 0.455785
0.452329 0.450962
0.447618 0.446194
0.442947 0.441478
0.438326 0.436825
0.433753 0.432234
0.429229 0.427705
0.424753 0.423237
0.420324 0.418831
0.415952 0.414484
0.411625 0.410197
0.407339 0.405971
0.403096 0.401803
0.398897 0.397695
0.394743 0.393644
0.390635 0.389647
0.386574 0.385708
0.382559 0.381829
0.37859 0.378009
0.374669 0.374247
