Seed  np arch1 arch2 chi2/dat duration
2485 37 8 2 45948.9 0.433631
2187 37 8 2 127562 0.3928
9464 37 8 2 97789.4 0.244844
7713 37 8 2 31999.1 0.249099
9329 37 8 2 1866.38 5.94843
6006 37 8 2 1.53417e+06 0.379394
7783 37 8 2 8.59927e+08 0.370128
7539 37 8 2 84016 0.392598
9759 37 8 2 701418 0.257697
3381 37 8 2 4.76177e+07 0.253618
5557 37 8 2 3479.6 3.84542
6804 37 8 2 15221.4 0.561174
2272 37 8 2 385306 0.248636
5777 37 8 2 0.969434 119.568
1937 37 8 2 818167 0.419729
9818 37 8 2 1.75787e+07 0.374731
8111 37 8 2 941504 0.372984
1029 37 8 2 17.6546 120.751
1217 37 8 2 3277.5 0.268468
7716 37 8 2 238643 0.263019
1396 37 8 2 206387 0.369587
2568 37 8 2 72.5217 117.7
1716 37 8 2 0.97372 118.375
3770 37 8 2 1.85129e+06 0.55078
3462 37 8 2 268815 0.369841
2600 37 8 2 4.84295e+06 0.369239
2484 37 8 2 641705 0.395121
3968 37 8 2 1.20438e+08 0.405154
6280 37 8 2 165783 0.285532
7107 37 8 2 1.46701 119.055
5479 37 8 2 352729 0.24733
919 37 8 2 39391.1 0.394933
8001 37 8 2 1.55373e+06 0.247746
2833 37 8 2 1955.19 103.955
32 37 8 2 212548 0.255609
4531 37 8 2 1.01838e+06 0.36887
723 37 8 2 2030.67 0.684748
4846 37 8 2 423368 0.416853
2657 37 8 2 390767 0.408849
1356 37 8 2 298052 0.369351
9582 37 8 2 6.86551 99.7739
9114 37 8 2 52780.7 0.370512
9384 37 8 2 42.6603 117.914
7761 37 8 2 89206.2 72.8163
4672 37 8 2 1.08997e+07 0.370087
343 37 8 2 416193 11.4655
1531 37 8 2 44523.9 0.265951
1304 37 8 2 40713.3 0.375628
1316 37 8 2 421131 0.252682
1193 37 8 2 12856.5 0.965804
1186 37 8 2 69431.4 0.279699
