Seed  np arch1 arch2 chi2/dat duration
1130 141 10 10 1.4127e+06 0.945514
2217 141 10 10 0.946465 400.528
1177 141 10 10 15494.7 57.6609
13 141 10 10 971447 1.47023
569 141 10 10 15641.9 1.49289
7612 141 10 10 52919 1.5027
3928 141 10 10 551581 0.959302
9512 141 10 10 1.89668e+06 1.42987
3097 141 10 10 428353 34.0973
2873 141 10 10 95954.6 0.985451
2971 141 10 10 84609.8 1.44998
4822 141 10 10 4.14376e+06 1.4525
626 141 10 10 13499.9 299.433
1270 141 10 10 157091 1.47793
431 141 10 10 1.25798e+08 3.44705
7581 141 10 10 33348.8 1.96899
4282 141 10 10 1310.61 408.673
3939 141 10 10 5.11993e+06 1.50482
513 141 10 10 1.40525e+06 246.202
2579 141 10 10 22372.9 2.07011
1600 141 10 10 9067.58 11.0026
2038 141 10 10 7893.43 1.49392
6472 141 10 10 4.31803 345.941
5710 141 10 10 1.29574e+06 4.40348
6918 141 10 10 888052 1.4351
6153 141 10 10 53411.6 2.47898
2322 141 10 10 271508 30.4772
3539 141 10 10 6.78914e+06 1.47815
654 141 10 10 780240 1.4952
6348 141 10 10 6599.04 195.878
9917 141 10 10 1.30017e+06 11.4384
9015 141 10 10 41063.3 6.32957
297 141 10 10 5.06353e+06 1.45121
4551 141 10 10 3048.56 425.499
842 141 10 10 163162 1.43394
1602 141 10 10 105378 23.7893
4832 141 10 10 4.84078e+06 0.989802
8652 141 10 10 556000 0.979077
5460 141 10 10 3055.64 7.74818
8297 141 10 10 102092 2.02261
8799 141 10 10 84973.1 1.47448
2666 141 10 10 438.809 375.581
2484 141 10 10 0.961062 360.425
9055 141 10 10 322207 0.994293
8246 141 10 10 435.949 419.776
6001 141 10 10 18087.6 10.9674
2065 141 10 10 292324 1.51049
143 141 10 10 4623.83 309.733
4853 141 10 10 0.975725 391.109
9135 141 10 10 76205.6 13.84
4289 141 10 10 575857 1.47466
