Seed  np arch1 arch2 chi2/dat duration
5358 39 5 4 105160 13.5487
4633 39 5 4 8814.6 0.395087
1660 39 5 4 493997 0.3883
9681 39 5 4 13.8403 104.569
8922 39 5 4 28475 0.267647
2443 39 5 4 47460.3 0.568532
7661 39 5 4 7296.33 97.3705
5302 39 5 4 143852 0.430925
7033 39 5 4 21066.8 0.409302
5591 39 5 4 168442 0.257977
6177 39 5 4 195.521 103.914
8737 39 5 4 288.225 94.6092
3126 39 5 4 627553 0.26126
622 39 5 4 30990 2.15135
8991 39 5 4 246677 2.01912
6972 39 5 4 69439.6 0.390618
157 39 5 4 223165 0.377777
1763 39 5 4 1.73992e+08 0.389248
3569 39 5 4 7.58708e+06 0.43169
6557 39 5 4 1.16651e+07 29.1936
9238 39 5 4 379583 0.262015
3420 39 5 4 1.64654e+08 0.382989
1633 39 5 4 862.222 117.589
5914 39 5 4 369848 0.40705
8456 39 5 4 24.6875 109.193
6756 39 5 4 2.92668e+06 26.342
1776 39 5 4 1.42982e+06 0.672079
3229 39 5 4 7364.81 44.2305
4617 39 5 4 5.31196e+06 0.434984
8322 39 5 4 66238.1 30.1017
4095 39 5 4 1.14517e+08 0.257475
8724 39 5 4 408324 0.409211
6977 39 5 4 7.60942e+06 0.381653
5641 39 5 4 2.34004e+06 0.42215
5980 39 5 4 528126 0.254522
1267 39 5 4 384.103 106.799
2702 39 5 4 0.977151 121.761
1598 39 5 4 1.00691 121.092
1655 39 5 4 5.33515 109.865
1014 39 5 4 296252 1.87877
3224 39 5 4 93064.6 0.377313
5553 39 5 4 82410.5 0.404899
7676 39 5 4 283.297 97.4316
4906 39 5 4 218532 24.8472
436 39 5 4 159197 20.5018
2925 39 5 4 201797 0.5617
6983 39 5 4 35039.7 17.122
367 39 5 4 568.493 105.388
3089 39 5 4 200.227 94.7894
6882 39 5 4 2.11904e+06 15.8948
241 39 5 4 352399 0.401573
