Seed  np arch1 arch2 chi2/dat duration
4568 29 6 2 244124 0.297645
621 29 6 2 72272.9 0.299132
8112 29 6 2 5.49223e+08 0.301039
2595 29 6 2 78452.9 0.298716
2410 29 6 2 1.05278e+06 0.198198
3529 29 6 2 30.0978 88.0943
8049 29 6 2 135135 0.305005
8517 29 6 2 15239.3 0.434542
4887 29 6 2 40.7908 78.4524
6383 29 6 2 646385 0.225087
9008 29 6 2 252383 0.205653
6157 29 6 2 85234.6 0.200051
3755 29 6 2 33297.2 0.384392
1680 29 6 2 908078 0.324477
9960 29 6 2 888708 0.320131
9404 29 6 2 7.49641e+06 0.432967
6655 29 6 2 45859.4 0.317517
5453 29 6 2 1233.22 10.8899
6038 29 6 2 4904.24 1.12085
7494 29 6 2 696597 0.337061
1539 29 6 2 1.02237e+06 0.286584
4372 29 6 2 2.40304e+06 0.20488
7843 29 6 2 13.7862 82.8065
8687 29 6 2 139071 0.402589
1002 29 6 2 3640.9 14.9637
9988 29 6 2 224776 0.220383
9115 29 6 2 2.92048e+06 0.214742
5171 29 6 2 264664 0.450127
5107 29 6 2 291517 0.359788
8932 29 6 2 200977 0.352511
2537 29 6 2 5.63236e+06 0.41389
5123 29 6 2 4366.57 0.506228
9122 29 6 2 113277 0.51829
1428 29 6 2 205.183 75.4183
6016 29 6 2 143026 9.81791
5606 29 6 2 468743 0.206832
3802 29 6 2 1.71599e+08 0.301079
6498 29 6 2 816648 0.321434
6575 29 6 2 420606 0.2986
3541 29 6 2 1.19565e+06 0.337994
4495 29 6 2 1.02041e+06 0.30687
2162 29 6 2 35186.9 0.298323
7390 29 6 2 11701.3 0.311844
2242 29 6 2 957199 0.542055
252 29 6 2 110987 0.473352
3652 29 6 2 1.0107e+06 0.298823
9430 29 6 2 7811.49 0.332244
4647 29 6 2 867335 0.332446
6335 29 6 2 798787 0.356331
520 29 6 2 435046 0.440496
868 29 6 2 279.109 83.8737
