Seed  np arch1 arch2 chi2/dat duration
7615 33 4 4 89427.7 16.5294
6273 33 4 4 7.34218e+07 0.474605
5097 33 4 4 31495.4 24.7966
8200 33 4 4 13905 0.375092
2352 33 4 4 26710.3 7.63257
2068 33 4 4 227900 7.09329
4364 33 4 4 756918 9.46011
1582 33 4 4 116503 0.457253
3375 33 4 4 527591 0.230446
5041 33 4 4 79862 0.366412
7654 33 4 4 132.131 93.3893
8758 33 4 4 157148 0.3455
8415 33 4 4 126361 4.48694
8737 33 4 4 3.31141e+06 6.30368
1119 33 4 4 1.82112e+10 0.338421
3754 33 4 4 15501.5 0.401841
7302 33 4 4 1049.02 95.732
6999 33 4 4 299989 0.364328
7614 33 4 4 7.93618e+06 0.337698
2606 33 4 4 4.88785e+07 0.336945
5728 33 4 4 490865 1.0944
1941 33 4 4 95316.1 12.6371
454 33 4 4 49156 0.494771
5656 33 4 4 139509 60.1018
3045 33 4 4 212263 0.744777
3471 33 4 4 49230 0.749357
5092 33 4 4 910.462 102.158
7694 33 4 4 15540.7 0.479065
9359 33 4 4 26083.8 0.507378
7547 33 4 4 22092.7 0.354654
368 33 4 4 66650.7 0.23068
7030 33 4 4 0.989768 107.817
9798 33 4 4 4697.65 90.6705
3353 33 4 4 319976 20.9147
7026 33 4 4 481721 0.36001
2756 33 4 4 7.62194e+06 0.369609
9702 33 4 4 25.5785 102.386
65 33 4 4 1.82194e+06 0.339027
5210 33 4 4 618.633 81.5953
5207 33 4 4 70635.5 3.82283
8333 33 4 4 1249.3 89.4505
5094 33 4 4 965093 0.346473
279 33 4 4 1.10866e+07 0.364769
1186 33 4 4 228.976 97.56
425 33 4 4 197732 3.76501
1229 33 4 4 94825.8 29.8762
8825 33 4 4 144776 0.380155
3471 33 4 4 49230 0.752911
5389 33 4 4 33361.2 10.1623
8 33 4 4 453294 0.23097
8575 33 4 4 758548 0.344159
