Seed  np arch1 arch2 chi2/dat duration
2163 117 10 8 390748 95.4428
5964 117 10 8 181404 1.30921
8405 117 10 8 804010 6.42852
1824 117 10 8 13744.4 44.1747
5568 117 10 8 1.76453e+09 98.9992
6607 117 10 8 5.12898e+06 34.9073
3830 117 10 8 1.35414e+06 59.4108
5490 117 10 8 7.35198e+06 1.19892
8338 117 10 8 0.952763 399.19
9754 117 10 8 87114.4 9.51486
6234 117 10 8 1858.33 24.2853
2337 117 10 8 1.05804e+08 1.17808
6244 117 10 8 0.961949 336.418
2293 117 10 8 253344 1.19231
2652 117 10 8 105.927 323.4
4020 117 10 8 3.82974e+06 0.800754
1132 117 10 8 461241 3.2881
5537 117 10 8 0.917359 353.901
2529 117 10 8 1.46058e+06 1.65708
188 117 10 8 342446 0.798169
836 117 10 8 1.76993e+06 1.21872
330 117 10 8 3.18765e+06 1.60666
7732 117 10 8 499061 1.25766
1568 117 10 8 383.022 346.952
8000 117 10 8 2.37409e+06 0.792538
2513 117 10 8 508032 46.1361
6425 117 10 8 44504 40.9412
3395 117 10 8 3715.95 1.2615
2658 117 10 8 214.647 297.827
9197 117 10 8 1.32675e+06 1.26042
5709 117 10 8 1.22622e+06 1.6275
2693 117 10 8 50.245 355.987
2248 117 10 8 539183 1.17885
7009 117 10 8 0.929801 331.709
971 117 10 8 312241 1.26683
9287 117 10 8 106716 1.62411
4178 117 10 8 2530.48 298.216
309 117 10 8 65049.4 0.800734
3291 117 10 8 483117 1.27024
7259 117 10 8 184550 1.62113
6463 117 10 8 205815 228.784
735 117 10 8 53654.1 139.949
3723 117 10 8 47806 0.790684
8274 117 10 8 226491 1.20718
2505 117 10 8 1.79962e+06 1.63187
4776 117 10 8 662615 0.810349
321 117 10 8 150174 135.879
4312 117 10 8 626032 1.18684
2162 117 10 8 74807.3 9.51281
6532 117 10 8 175.697 302.088
7513 117 10 8 75174.9 17.7699
