Seed  np arch1 arch2 chi2/dat duration
9779 46 5 5 576.877 118.856
8085 46 5 5 559.955 142.541
2109 46 5 5 5.45025e+08 45.8193
1517 46 5 5 262696 5.31102
2392 46 5 5 197886 0.47987
9867 46 5 5 781477 0.454573
1419 46 5 5 84.7496 133.26
9428 46 5 5 1.37394e+06 0.4525
7515 46 5 5 1.25442e+06 0.450237
4903 46 5 5 3.25973e+06 0.476278
2054 46 5 5 1.98536 125.751
8279 46 5 5 109.857 118.25
5127 46 5 5 1.26787e+06 0.300393
3939 46 5 5 4.50591e+06 0.456604
2644 46 5 5 825519 0.986257
7219 46 5 5 2.74154e+06 0.453185
3517 46 5 5 8.84296 133.736
7482 46 5 5 80829.7 0.308213
2031 46 5 5 25155.2 24.0632
2175 46 5 5 463205 0.475371
1739 46 5 5 0.972147 143.561
1250 46 5 5 1630.79 147.164
5030 46 5 5 1723.89 8.61322
4292 46 5 5 1.06588e+07 0.462131
5461 46 5 5 131231 9.15846
2647 46 5 5 463658 0.458977
4074 46 5 5 6.58136e+08 0.612866
6594 46 5 5 1.51875e+06 12.0489
2907 46 5 5 1.1772e+06 0.491585
8240 46 5 5 4.75418e+06 0.45034
3322 46 5 5 10.1188 120.876
1271 46 5 5 1.25913e+06 0.485964
455 46 5 5 814377 4.9493
494 46 5 5 902796 0.478339
8688 46 5 5 1.91396e+07 5.37244
1909 46 5 5 59933 19.5813
9328 46 5 5 197978 0.525368
2162 46 5 5 54133.1 0.311385
3928 46 5 5 619323 0.456153
7282 46 5 5 3.45353e+06 0.473567
2043 46 5 5 622248 61.4634
7585 46 5 5 508439 0.31207
4477 46 5 5 53905.3 0.333875
2487 46 5 5 1.632e+06 0.511579
6790 46 5 5 504.471 128.613
386 46 5 5 0.974969 138.271
9718 46 5 5 4938.11 3.81568
435 46 5 5 37515.5 0.509512
4108 46 5 5 2.42364e+06 0.471723
1856 46 5 5 1.44371e+06 0.452563
9895 46 5 5 3.66424 111.362
