Seed  np arch1 arch2 chi2/dat duration
257 105 10 7 10296.4 145.386
7653 105 10 7 33134.5 1.08849
3624 105 10 7 0.950721 319.886
4785 105 10 7 235054 89.4321
5961 105 10 7 0.949828 316.82
9963 105 10 7 350147 1.10301
3476 105 10 7 2.14176e+06 1.04303
1978 105 10 7 30.9059 323.33
6271 105 10 7 44554 1.83093
8634 105 10 7 0.948685 292.48
2735 105 10 7 0.958245 302.006
3383 105 10 7 1.11054e+06 1.06012
4200 105 10 7 9508.88 4.34059
6821 105 10 7 108982 67.7003
9532 105 10 7 50803.1 1.08234
6380 105 10 7 5.14156e+06 2.23587
6471 105 10 7 3.03491e+07 1.11106
7865 105 10 7 4.49183 243.115
5458 105 10 7 653326 1.0405
3435 105 10 7 81503.2 14.7518
2180 105 10 7 0.935341 324.31
844 105 10 7 0.947797 321.044
2978 105 10 7 106703 16.363
9433 105 10 7 105871 31.4877
5288 105 10 7 79661 1.46636
4315 105 10 7 1.77201e+07 7.81773
2213 105 10 7 43344.5 1.46731
5223 105 10 7 5.25152e+06 66.233
631 105 10 7 46196 0.720321
4087 105 10 7 839749 1.08221
3568 105 10 7 258619 1.4322
9343 105 10 7 76525.4 1.13713
4061 105 10 7 423.265 254.812
364 105 10 7 88822.2 1.41782
4494 105 10 7 37962 1.47025
1587 105 10 7 240144 1.15118
676 105 10 7 543170 0.722572
7562 105 10 7 584291 13.1586
9324 105 10 7 24387.1 1.16134
6077 105 10 7 27873.5 1.14351
7528 105 10 7 30143.5 1.05275
1158 105 10 7 15749.7 0.709165
8113 105 10 7 2.05258e+09 1.40409
6916 105 10 7 186410 20.4579
152 105 10 7 3003.91 70.6041
9711 105 10 7 464373 31.6399
696 105 10 7 383589 1.05523
9873 105 10 7 1.1017e+07 1.05436
4680 105 10 7 639967 1.11025
5795 105 10 7 13.4595 247.405
2737 105 10 7 78791.3 43.4234
