Seed  np arch1 arch2 chi2/dat duration
8665 51 7 4 8.36345e+08 0.511849
2374 51 7 4 178681 0.336719
6216 51 7 4 354.096 160.871
7226 51 7 4 196150 0.49923
257 51 7 4 4772.43 6.62469
7906 51 7 4 3.32795e+06 0.706459
4604 51 7 4 581905 57.8633
6456 51 7 4 416351 0.338068
2355 51 7 4 2913.7 12.283
5722 51 7 4 33885.4 0.498262
562 51 7 4 884724 0.538472
3748 51 7 4 503954 0.729475
5179 51 7 4 86713.6 39.2519
3447 51 7 4 1834.96 3.18313
2142 51 7 4 24242.3 0.532954
2091 51 7 4 4481.09 141.158
4028 51 7 4 125588 0.339779
9790 51 7 4 394.239 130.009
3068 51 7 4 0.981045 152.296
2991 51 7 4 9.53147e+06 0.5025
1571 51 7 4 592397 0.503658
5635 51 7 4 37909.6 0.526524
6472 51 7 4 0.974818 146.392
1198 51 7 4 1.28344e+07 0.723747
4543 51 7 4 1.65607e+06 0.523706
6577 51 7 4 2.94665e+06 0.489891
6740 51 7 4 226999 0.728517
6813 51 7 4 6.12591e+07 0.700368
7001 51 7 4 3.40089e+06 0.498867
4130 51 7 4 6.93273e+06 0.524219
3310 51 7 4 114552 0.721412
8325 51 7 4 585663 0.49315
1342 51 7 4 55344.5 0.517175
5679 51 7 4 490857 0.537037
2039 51 7 4 198649 0.895053
619 51 7 4 2.64853 117.414
4708 51 7 4 15177.4 49.8993
3990 51 7 4 66976.8 0.545776
7302 51 7 4 3.59319e+06 0.715796
889 51 7 4 228903 0.502025
7143 51 7 4 625490 0.502783
9632 51 7 4 178.767 150.823
1897 51 7 4 832806 0.337472
977 51 7 4 412840 0.337103
1780 51 7 4 6.22735 138.447
1281 51 7 4 41167.7 51.8921
6344 51 7 4 798.371 0.554704
7460 51 7 4 7.38764e+06 0.553288
8903 51 7 4 3.31544e+07 0.6854
2124 51 7 4 112541 0.506815
7517 51 7 4 202720 0.34218
