Seed  np arch1 arch2 chi2/dat duration
483 96 9 7 157148 12.5144
6065 96 9 7 120.459 268.209
2751 96 9 7 713367 0.993189
1470 96 9 7 0.957231 263.31
516 96 9 7 544.517 251.606
8176 96 9 7 216727 0.674102
7073 96 9 7 0.956706 250.067
3110 96 9 7 11393.5 30.5923
3829 96 9 7 7.96901e+06 3.16221
2520 96 9 7 25.4612 257.271
3439 96 9 7 41782.5 40.4595
1005 96 9 7 6900.04 19.2594
806 96 9 7 712849 81.5207
890 96 9 7 440005 4.26873
6794 96 9 7 182575 169.679
616 96 9 7 108961 151.923
9914 96 9 7 24994.3 143.401
8413 96 9 7 1.271e+08 1.07247
4948 96 9 7 156142 0.982601
9858 96 9 7 346145 1.32517
6126 96 9 7 199279 1.02589
8673 96 9 7 949723 0.936052
8155 96 9 7 22015.5 0.985787
4020 96 9 7 127292 192.896
5884 96 9 7 1.55706e+07 0.653704
4095 96 9 7 3.68658e+08 0.632416
6661 96 9 7 1.23512e+06 3.24083
7406 96 9 7 27419.6 178.827
3918 96 9 7 2.51302e+07 1.94506
9614 96 9 7 23867.5 1.64628
4080 96 9 7 220214 0.947043
1994 96 9 7 46022.1 0.918764
29 96 9 7 800456 1.29754
994 96 9 7 1.01194e+06 8.48569
159 96 9 7 100928 1.00321
9630 96 9 7 1.036e+06 0.929734
4584 96 9 7 28.9214 232.477
3533 96 9 7 10621.4 5.37901
693 96 9 7 464.312 256.779
7707 96 9 7 66575.5 4.1616
7180 96 9 7 101.299 284.14
1563 96 9 7 340129 1.2827
2727 96 9 7 1.81993e+07 1.02213
1389 96 9 7 252055 0.633461
6844 96 9 7 177782 0.637045
291 96 9 7 92981.4 1.60596
4773 96 9 7 191237 0.957294
8904 96 9 7 3.79907e+08 1.30759
1353 96 9 7 1.24111e+08 0.923545
6843 96 9 7 116216 0.950006
2245 96 9 7 20441.9 0.630148
