Seed  np arch1 arch2 chi2/dat duration
8072 118 9 9 5.39211e+07 1.23722
8441 118 9 9 0.930856 291.69
7219 118 9 9 1.51826e+06 1.17461
6972 118 9 9 126209 1.23
170 118 9 9 95.3 299.6
4878 118 9 9 1.93717e+06 46.2085
2351 118 9 9 3.38313e+07 7.95993
234 118 9 9 156749 216.075
6816 118 9 9 162212 1.58906
2612 118 9 9 17.1063 355.572
4529 118 9 9 38511.6 23.5103
2470 118 9 9 19506.5 69.4732
2213 118 9 9 5076.6 43.1178
3932 118 9 9 29.4326 256.228
1038 118 9 9 454914 0.788088
1363 118 9 9 2.82791e+06 27.0161
3626 118 9 9 17881.3 3.59357
6283 118 9 9 0.943833 317.418
1772 118 9 9 0.970516 299.819
1868 118 9 9 1153.14 276.074
1747 118 9 9 797712 1.18014
5920 118 9 9 28385.6 43.9112
4819 118 9 9 476529 2.04782
9759 118 9 9 404446 1.1927
757 118 9 9 298367 134.864
9010 118 9 9 77038.1 1.61365
5216 118 9 9 126907 143.332
5282 118 9 9 148399 59.9908
6787 118 9 9 34622.8 183.456
1913 118 9 9 44.6769 337.909
8004 118 9 9 3.24433e+06 1.2514
3399 118 9 9 5.50823e+07 1.17221
5420 118 9 9 9.32056e+07 98.9971
8501 118 9 9 1.08469e+06 42.6437
7937 118 9 9 10448.1 204.362
2264 118 9 9 35331.1 0.805009
1003 118 9 9 1676.76 373.004
175 118 9 9 0.961432 356.502
3133 118 9 9 276750 32.7639
6989 118 9 9 6321.02 22.3735
8798 118 9 9 0.976963 362.139
92 118 9 9 764256 0.809725
398 118 9 9 0.976508 310.85
8581 118 9 9 1.74688e+07 1.17755
3629 118 9 9 7.63816e+07 35.4187
3566 118 9 9 32164.6 1.22628
284 118 9 9 35230.5 1.19475
588 118 9 9 1073.62 307.353
3500 118 9 9 381592 0.806659
5260 118 9 9 533384 106.097
5030 118 9 9 13281.8 8.09788
