Seed  np arch1 arch2 chi2/dat duration
4038 45 10 2 10.193 128.013
8284 45 10 2 4968.07 21.0033
3581 45 10 2 8.33615e+06 0.45555
927 45 10 2 91967.6 0.306269
5797 45 10 2 78290.5 0.481063
5383 45 10 2 1.82011e+06 0.504831
627 45 10 2 101363 62.457
1201 45 10 2 4.59087e+06 0.478732
8531 45 10 2 93145.7 0.457628
5171 45 10 2 766452 0.477733
4897 45 10 2 8.43113e+06 0.454617
4421 45 10 2 405770 0.478153
6555 45 10 2 3.55038e+06 0.296494
961 45 10 2 596.368 136.366
6292 45 10 2 8.31043 136.928
4087 45 10 2 124229 9.19516
9013 45 10 2 60616.5 0.306351
3542 45 10 2 510681 0.486095
4863 45 10 2 11537.5 0.502478
6859 45 10 2 316062 0.30103
5467 45 10 2 8483.65 0.464989
1208 45 10 2 409.788 138.594
6527 45 10 2 303449 0.445574
4139 45 10 2 2.31626e+08 0.44552
8690 45 10 2 56973 107.786
6418 45 10 2 7.53336 136.781
4883 45 10 2 33754.8 0.444903
7847 45 10 2 224412 0.2964
2491 45 10 2 4.24609e+07 0.44707
3513 45 10 2 1.14661e+06 10.919
2734 45 10 2 227988 0.483811
4074 45 10 2 9.25813e+08 0.445141
8348 45 10 2 474788 0.443906
9209 45 10 2 158837 0.480188
8660 45 10 2 5323.05 10.7713
4211 45 10 2 41930.8 0.488643
1168 45 10 2 2.12265e+06 0.479083
4065 45 10 2 8012.78 0.300177
56 45 10 2 181458 0.308672
2255 45 10 2 507948 22.6045
3871 45 10 2 54954.4 0.494053
7699 45 10 2 53480.4 0.303723
2485 45 10 2 37045.9 0.305912
7859 45 10 2 1.13538e+07 0.482142
213 45 10 2 2.02784e+06 0.468603
3019 45 10 2 425.709 119.344
13 45 10 2 36783.7 0.476388
5478 45 10 2 1.86451e+06 0.30773
1740 45 10 2 64126.9 0.306946
4496 45 10 2 3.81505e+06 0.473802
1349 45 10 2 267946 0.450659
