Seed  np arch1 arch2 chi2/dat duration
9552 53 6 5 155709 1.49165
2778 53 6 5 796.491 247.758
2817 53 6 5 211107 3.50123
1790 53 6 5 95.2386 162.984
242 53 6 5 10.5351 117.238
848 53 6 5 124901 44.4532
2062 53 6 5 122049 0.589237
1792 53 6 5 1.51823e+06 0.39248
4080 53 6 5 29293.4 21.8482
7343 53 6 5 1.00734 157.094
7996 53 6 5 0.992304 168.45
8228 53 6 5 136677 21.8753
4205 53 6 5 561741 0.354516
1854 53 6 5 94389.7 33.0311
3774 53 6 5 681747 0.362007
7289 53 6 5 4.54693e+06 0.531445
1896 53 6 5 769015 0.70311
6451 53 6 5 22003.9 0.769511
2254 53 6 5 360955 0.366332
6998 53 6 5 3.64153e+07 14.1177
6365 53 6 5 12.8032 137.251
9093 53 6 5 1473.98 31.8881
6367 53 6 5 6591.77 2.41697
8304 53 6 5 254827 0.550464
4904 53 6 5 2663.41 4.03613
3905 53 6 5 624.378 151.514
5407 53 6 5 969624 0.364691
2722 53 6 5 738930 0.742041
4497 53 6 5 11479 0.375427
3317 53 6 5 116482 51.1186
7136 53 6 5 1302.22 141.644
2949 53 6 5 202424 11.7372
3070 53 6 5 3.53331e+06 8.53379
945 53 6 5 914769 0.551703
2440 53 6 5 3.34855e+06 0.526929
5132 53 6 5 0.954193 162.478
1454 53 6 5 27807.4 0.586946
1796 53 6 5 1.35222e+06 14.2204
8784 53 6 5 5.84805e+07 0.361804
8455 53 6 5 1.56036e+06 0.542812
669 53 6 5 66202.1 9.21778
9784 53 6 5 1622.62 4.40587
6349 53 6 5 10287.5 0.579185
7760 53 6 5 229584 0.599601
2301 53 6 5 10.5265 125.493
1488 53 6 5 717.643 129.859
1224 53 6 5 1.42193e+06 0.565038
9128 53 6 5 47110 3.85197
11 53 6 5 0.973899 159.597
6459 53 6 5 2175 0.964338
2745 53 6 5 0.950892 162.251
