Seed  np arch1 arch2 chi2/dat duration
3728 21 4 2 339839 0.153366
2586 21 4 2 2.50087e+06 0.224916
664 21 4 2 3275 16.3891
8239 21 4 2 234671 0.227074
3406 21 4 2 69683.6 0.224856
6102 21 4 2 6052.98 22.4902
2489 21 4 2 1.59358e+06 0.32668
6467 21 4 2 2970.01 0.416696
9642 21 4 2 214895 0.227738
5422 21 4 2 31.6154 73.3463
2187 21 4 2 564.072 57.9439
8697 21 4 2 59952.4 0.278408
3422 21 4 2 65724.7 0.251886
5973 21 4 2 116541 0.256998
25 21 4 2 76587.2 0.154975
2426 21 4 2 90679.4 4.16185
1604 21 4 2 424234 0.241288
594 21 4 2 9119.7 1.6879
7307 21 4 2 754122 0.224646
6853 21 4 2 304.247 64.9876
4466 21 4 2 488369 0.269065
8121 21 4 2 350.549 74.343
7036 21 4 2 3.75803e+06 0.15416
2562 21 4 2 709679 0.224767
5185 21 4 2 29112 0.263474
1367 21 4 2 44129.1 0.153823
7134 21 4 2 1373.81 61.6923
525 21 4 2 280234 0.304116
4632 21 4 2 148189 57.5783
2286 21 4 2 256954 0.152155
5560 21 4 2 306.326 67.2049
8148 21 4 2 6.30668 74.1578
9738 21 4 2 416202 0.153962
9094 21 4 2 12266.8 38.6342
7335 21 4 2 368.853 72.6334
1152 21 4 2 2967.01 11.3775
4013 21 4 2 7780.1 0.2748
6861 21 4 2 249369 0.154664
703 21 4 2 2.48286e+06 0.154489
178 21 4 2 34147.3 2.22345
3091 21 4 2 260526 0.285364
3558 21 4 2 24571.3 0.248302
2517 21 4 2 38198.6 0.155321
3312 21 4 2 911862 0.253502
716 21 4 2 49028.9 0.154212
7013 21 4 2 5.52366e+06 0.155253
8998 21 4 2 3.62744e+06 52.4801
237 21 4 2 79941.6 0.154005
4357 21 4 2 129583 0.153377
1578 21 4 2 2.44417e+07 0.153302
282 21 4 2 721507 0.235498
