Seed  np arch1 arch2 chi2/dat duration
4843 61 6 6 43233.1 13.6037
2662 61 6 6 37809.1 0.625559
6279 61 6 6 154754 29.0013
776 61 6 6 492.98 182.899
4524 61 6 6 129082 1.14166
5138 61 6 6 708.126 158.048
4539 61 6 6 52.8049 136.75
7726 61 6 6 78.8847 170.702
7247 61 6 6 11021.4 20.1358
9003 61 6 6 366772 0.630915
5017 61 6 6 483079 0.652444
9522 61 6 6 0.956102 191.851
9105 61 6 6 1.75247e+07 0.627985
6639 61 6 6 1.59602 172.198
1887 61 6 6 399206 0.414337
6466 61 6 6 0.962312 154.101
3619 61 6 6 539629 0.62964
4827 61 6 6 981665 1.08513
696 61 6 6 323738 0.64712
3970 61 6 6 1.84331e+06 17.9205
3731 61 6 6 1.11193e+07 0.622829
2821 61 6 6 12480.3 0.649181
3004 61 6 6 230446 70.5143
342 61 6 6 214549 0.60981
6068 61 6 6 1.04748e+06 0.633874
1537 61 6 6 34184.1 85.3538
2686 61 6 6 184280 0.416716
8501 61 6 6 1.97866e+06 0.616548
2979 61 6 6 4.01329e+06 0.663215
6720 61 6 6 16225.5 0.68106
8777 61 6 6 6.98687e+06 21.6927
5566 61 6 6 84030.7 0.445738
1622 61 6 6 9481.14 0.605103
7766 61 6 6 540.146 144.469
5080 61 6 6 287818 0.618061
5448 61 6 6 1.47421e+06 0.416452
9771 61 6 6 1.06706e+06 0.615693
6204 61 6 6 3522.86 164.436
406 61 6 6 7.68212e+06 0.603556
6511 61 6 6 112663 0.903611
5398 61 6 6 52697.6 0.664099
838 61 6 6 1.43715e+07 0.604722
1069 61 6 6 3.13741e+07 1.07925
3750 61 6 6 9.26165e+06 0.674386
4513 61 6 6 221770 0.63694
1204 61 6 6 49220.1 105.305
3070 61 6 6 2.78255e+06 0.609317
6990 61 6 6 7622.43 4.39643
6950 61 6 6 887716 0.668888
8125 61 6 6 114095 0.408646
7687 61 6 6 6.48452e+07 0.893015
