Seed  np arch1 arch2 chi2/dat duration
2582 33 7 2 1.52525e+06 0.230562
5087 33 7 2 482053 0.222811
3768 33 7 2 783.207 80.2563
8254 33 7 2 44481.6 0.361169
6650 33 7 2 126527 0.362262
7375 33 7 2 301495 0.333246
3885 33 7 2 17402.5 0.220463
2602 33 7 2 153940 0.336785
1786 33 7 2 1.16215e+06 0.338791
6102 33 7 2 3347.61 0.354891
8967 33 7 2 62896.1 0.227914
395 33 7 2 0.976683 106.24
7334 33 7 2 4.69998e+06 0.339824
7690 33 7 2 2334.64 14.3112
26 33 7 2 2.80214e+06 0.332978
4634 33 7 2 9.28075e+06 2.94055
7109 33 7 2 154530 0.744425
1298 33 7 2 40004.1 0.344036
1146 33 7 2 290.451 87.284
1082 33 7 2 102492 0.354833
991 33 7 2 1.27895e+08 0.336951
9521 33 7 2 988477 0.241338
96 33 7 2 195928 0.379023
7799 33 7 2 368804 0.226185
5040 33 7 2 60461 0.378219
1333 33 7 2 130050 0.367998
2062 33 7 2 45590.8 0.226658
7990 33 7 2 8.60953e+08 0.334347
1583 33 7 2 251386 0.228078
1503 33 7 2 6.70369 99.0832
3109 33 7 2 54413.9 0.34948
6358 33 7 2 35769.6 0.460168
4113 33 7 2 1.19691e+06 0.220492
8431 33 7 2 1.93603e+07 0.231235
1130 33 7 2 679788 0.226031
9589 33 7 2 1.52208e+06 0.345646
2675 33 7 2 1.32866e+06 0.399443
8396 33 7 2 4.37939e+06 0.372932
8536 33 7 2 5.34448e+06 0.332863
2896 33 7 2 1.98064e+06 0.338211
8298 33 7 2 158186 0.228497
4448 33 7 2 9.48956e+06 5.41889
6964 33 7 2 6288.22 0.421815
9344 33 7 2 39803.3 52.2409
9121 33 7 2 88393.3 0.454051
3220 33 7 2 1.05196e+08 0.331852
4838 33 7 2 7906.67 0.632388
7708 33 7 2 137112 0.240233
5391 33 7 2 55162.4 0.509908
925 33 7 2 2784.6 7.17314
8012 33 7 2 109370 0.220666
