Seed  np arch1 arch2 chi2/dat duration
9792 69 7 6 354458 40.4601
6539 69 7 6 216200 27.5993
236 69 7 6 326795 0.692308
3744 69 7 6 2.29689e+06 0.717567
433 69 7 6 42353.6 0.688674
6421 69 7 6 2.19361e+06 4.00597
3964 69 7 6 70305.6 0.677876
2354 69 7 6 1.4584e+06 0.735098
8407 69 7 6 94943.1 0.728833
374 69 7 6 1.00866e+08 74.7794
6765 69 7 6 2.88003e+07 1.20623
511 69 7 6 531220 0.4641
696 69 7 6 420279 58.4349
3933 69 7 6 1.44875e+06 7.05079
9342 69 7 6 102576 30.9226
9197 69 7 6 32.0764 171.347
5818 69 7 6 1.67094e+06 0.706451
8154 69 7 6 194327 0.687425
566 69 7 6 674601 0.704816
1884 69 7 6 345350 20.6293
7080 69 7 6 757422 36.0227
2758 69 7 6 1143.78 212.513
7063 69 7 6 1.1639e+06 37.3806
8989 69 7 6 5.99702e+06 0.465704
5242 69 7 6 6811.27 0.752334
990 69 7 6 1.4851e+06 1.0206
8448 69 7 6 0.941967 186.592
6648 69 7 6 122450 20.4405
665 69 7 6 64557.1 57.6027
485 69 7 6 5.79653e+06 0.471648
9641 69 7 6 1018.22 190.346
739 69 7 6 2.91516e+06 0.465798
6584 69 7 6 267399 0.754136
952 69 7 6 3.75845 167.681
2937 69 7 6 2.04208e+06 1.20008
1512 69 7 6 205925 0.738224
6246 69 7 6 36556.1 0.90379
8204 69 7 6 0.943344 215.823
8006 69 7 6 25244.6 2.41751
4863 69 7 6 2.60201e+06 101.362
8719 69 7 6 32385.9 45.138
6994 69 7 6 242702 0.732824
502 69 7 6 143728 0.686166
9445 69 7 6 39641.1 19.7397
7436 69 7 6 8.4551e+06 0.718675
5837 69 7 6 1.49596e+06 0.703806
869 69 7 6 8.69523e+06 6.99545
2348 69 7 6 1.20102e+06 0.921002
359 69 7 6 1.31961e+06 0.912635
5214 69 7 6 432605 0.733105
7501 69 7 6 4.85533e+08 42.9978
