Seed  np arch1 arch2 chi2/dat duration
7968 85 9 6 329836 0.925626
2564 85 9 6 1.37735e+06 0.839389
2330 85 9 6 147164 0.970039
4886 85 9 6 343039 1.19598
6696 85 9 6 1.51223e+07 0.851763
7334 85 9 6 3.47581 224.446
165 85 9 6 1.20918e+06 0.887643
9158 85 9 6 1.64975e+07 0.847116
6060 85 9 6 14929.4 1.22417
2820 85 9 6 785.159 256.516
4023 85 9 6 96779.4 0.901697
8752 85 9 6 346.398 181.696
4942 85 9 6 2.85578e+06 0.910584
1111 85 9 6 2.65681e+06 0.855596
6988 85 9 6 41311.2 20.8597
1798 85 9 6 3.58617e+06 0.558796
501 85 9 6 72251.7 0.851364
3898 85 9 6 247.882 246.793
4002 85 9 6 2.05574e+06 81.5154
9657 85 9 6 3.05669 215.076
5623 85 9 6 251710 89.2777
7946 85 9 6 2.44085 246.372
3532 85 9 6 7151.8 27.8992
6209 85 9 6 3194.02 0.913809
6354 85 9 6 0.959857 229.219
1107 85 9 6 1178.39 228.925
1887 85 9 6 530255 0.574178
9429 85 9 6 1.45528e+08 204.833
8354 85 9 6 11136.2 2.92912
8348 85 9 6 1.69347e+06 1.29065
9558 85 9 6 69263.6 7.15224
791 85 9 6 2738.13 1.23979
9873 85 9 6 1.20131e+07 0.562533
8411 85 9 6 123883 75.7104
5070 85 9 6 16.0538 205.528
5819 85 9 6 195446 0.607712
80 85 9 6 354219 0.879242
16 85 9 6 4.71666e+06 1.46777
299 85 9 6 573186 1.12406
7832 85 9 6 92087.5 0.576145
967 85 9 6 251276 0.567668
9274 85 9 6 11789.2 3.22091
2256 85 9 6 111836 15.8599
9472 85 9 6 0.951042 238.709
4152 85 9 6 3.49745e+06 0.874282
7236 85 9 6 2.62673e+07 18.0024
7511 85 9 6 8027.72 0.900288
3715 85 9 6 11006.9 0.905677
9568 85 9 6 4.85465e+06 0.857786
2988 85 9 6 414906 0.879503
8751 85 9 6 379434 0.86548
