Seed  np arch1 arch2 chi2/dat duration
4682 60 7 5 7.68103e+06 0.59144
334 60 7 5 18991.4 0.60601
6828 60 7 5 1.74948e+06 33.1674
8235 60 7 5 121466 0.577215
176 60 7 5 264068 0.391421
4119 60 7 5 4145.3 7.88919
1885 60 7 5 136.56 137.216
7164 60 7 5 762696 0.80012
7655 60 7 5 21862.6 22.3785
5658 60 7 5 1.39691e+07 0.626529
1731 60 7 5 33737.1 11.1808
2492 60 7 5 445.345 163.386
7432 60 7 5 795902 0.613161
2252 60 7 5 137856 43.4365
5132 60 7 5 1132.36 26.3167
220 60 7 5 698506 0.598284
2440 60 7 5 4.08548e+06 0.613726
6404 60 7 5 2.18464e+06 0.402557
7458 60 7 5 6.39726e+08 12.52
504 60 7 5 8974.72 0.616119
9090 60 7 5 7378.28 1.03309
6862 60 7 5 323627 5.34801
2856 60 7 5 7729.59 20.0701
3703 60 7 5 5607.66 140.434
3226 60 7 5 1.76508e+06 0.818608
7349 60 7 5 8.35177e+06 137.158
6117 60 7 5 49521.1 0.56638
7652 60 7 5 3.60268e+08 0.996938
4426 60 7 5 2.2351e+06 0.377804
6919 60 7 5 6.14206e+06 0.565255
8412 60 7 5 474872 0.566494
1266 60 7 5 118453 0.400953
3755 60 7 5 9675.42 0.391352
8952 60 7 5 1.08911e+06 17.5443
4980 60 7 5 988.902 141.819
6540 60 7 5 172909 0.605472
9531 60 7 5 1765.62 26.0603
6471 60 7 5 3.29043e+07 0.565235
1393 60 7 5 6.93001e+06 0.813639
4095 60 7 5 2.25997e+08 0.574076
1476 60 7 5 1.93873e+08 0.631743
2413 60 7 5 2.05268e+06 0.40139
820 60 7 5 773408 0.61589
7931 60 7 5 1.03093e+06 0.629863
1415 60 7 5 445060 0.631106
310 60 7 5 2.67687 138.616
714 60 7 5 121245 0.575372
4182 60 7 5 67620.1 0.407585
6179 60 7 5 0.95809 174.7
8132 60 7 5 216.843 171.812
6793 60 7 5 1.09876e+06 0.631065
