#x cv
0.594903 0.594647
0.591449 0.591192
0.588004 0.58775
0.58457 0.584321
0.581146 0.580906
0.577732 0.577503
0.57433 0.574114
0.57094 0.570739
0.567553 0.567373
0.564183 0.564023
0.560828 0.560688
0.55749 0.557371
0.554169 0.55407
0.550864 0.550785
0.547574 0.547515
0.5443 0.54426
0.54104 0.54102
0.537796 0.537796
0.534569 0.534587
0.531359 0.531394
0.528163 0.528216
0.524983 0.525053
0.521819 0.521905
0.518681 0.518783
0.515551 0.515668
0.512431 0.512563
0.50932 0.509466
0.50622 0.506378
0.503131 0.503301
0.500054 0.500234
0.496976 0.497167
0.493911 0.494112
0.490866 0.491076
0.48784 0.488057
0.484831 0.485056
0.481841 0.482072
0.478867 0.479104
0.475916 0.476157
0.472988 0.47323
0.470068 0.470312
0.467156 0.467404
0.464252 0.464506
0.461358 0.461618
0.458473 0.458741
0.455599 0.455875
0.452727 0.453014
0.449871 0.450168
0.447029 0.447334
0.444203 0.444515
0.441391 0.441708
0.438595 0.438915
0.435813 0.436135
0.433053 0.433384
0.430306 0.430643
0.42757 0.427906
0.424847 0.425176
0.422137 0.422454
0.41944 0.419741
0.416757 0.417039
0.414091 0.41433
0.41144 0.411632
0.408803 0.408961
0.40618 0.406314
0.403572 0.403692
0.400981 0.401093
0.398406 0.398516
0.395841 0.395974
0.393292 0.393457
0.390768 0.390951
0.38827 0.388457
0.385797 0.385976
0.383349 0.383508
0.380925 0.381056
0.378537 0.378618
0.376176 0.376197
0.37383 0.373793
0.371502 0.371408
0.369191 0.369041
0.366898 0.366695
0.364626 0.364369
0.362353 0.362062
0.360099 0.359776
0.357885 0.357516
0.355709 0.355283
0.353569 0.353077
0.351464 0.350897
0.349392 0.348746
0.347378 0.346626
0.345386 0.344533
0.343406 0.342467
0.341439 0.340427
0.339487 0.338416
0.337552 0.336432
0.335629 0.334476
0.333712 0.332544
0.331824 0.330647
0.329965 0.328786
0.328133 0.32696
0.326328 0.32517
0.32455 0.323415
0.322807 0.321696
0.321087 0.320012
0.319386 0.318362
0.317705 0.316746
0.316044 0.315165
0.314405 0.313618
0.312794 0.312101
0.311206 0.310618
0.309636 0.309173
0.308085 0.307765
0.306556 0.306393
0.30505 0.305057
0.303567 0.303752
0.302112 0.302481
0.300686 0.301245
0.299291 0.300043
0.29793 0.298873
0.296602 0.297734
0.295294 0.296617
0.294031 0.295532
0.292814 0.294477
0.291643 0.293449
0.290517 0.292445
0.289428 0.291459
0.288379 0.290492
0.287376 0.289545
0.286416 0.288615
0.285496 0.287696
0.284599 0.286783
0.283722 0.28587
0.282899 0.284964
0.282118 0.28406
0.281372 0.283152
0.280636 0.28223
0.279911 0.281291
0.279208 0.280333
0.278511 0.27935
0.277806 0.278334
0.277084 0.277272
0.276318 0.276165
0.275493 0.275007
0.274594 0.273789
0.273604 0.272499
0.272515 0.27113
0.271318 0.269674
0.269999 0.268121
0.268554 0.266461
0.26696 0.264685
0.265177 0.262782
0.2632 0.260744
0.261028 0.258558
0.258647 0.256218
0.256047 0.253715
0.253226 0.251041
0.25018 0.248183
0.246908 0.245134
0.243408 0.241884
0.239689 0.238435
0.235731 0.23476
0.231525 0.230844
0.227058 0.226671
0.222357 0.222257
0.217475 0.217639
0.212412 0.212816
0.207139 0.207755
0.201601 0.202398
0.195804 0.196751
0.189768 0.190829
0.183512 0.184652
0.177046 0.17823
0.170373 0.171564
0.163504 0.164667
0.156454 0.157561
0.149245 0.150251
0.141902 0.14277
0.134425 0.135132
0.126836 0.127369
0.119162 0.119518
0.111421 0.111607
0.103657 0.103689
0.0959 0.0957932
0.0882073 0.0879786
0.0805935 0.0802868
0.0731262 0.0727746
0.065833 0.0654897
0.0587598 0.0584838
0.0520229 0.0518059
0.0456891 0.0454985
0.0397798 0.0396034
0.0343167 0.0341479
0.0293015 0.0291609
0.0247436 0.0246494
0.0206559 0.0206244
0.0170218 0.0170704
0.0139031 0.0139788
0.0112622 0.0113156
0.00901744 0.00905369
0.00712495 0.00715037
0.00555191 0.0055665
0.00425424 0.00425908
1.12386 1.12597
1.11386 1.11572
1.10391 1.10553
1.09403 1.09543
1.08421 1.0854
1.07445 1.07545
1.06475 1.06557
1.05512 1.05577
1.04553 1.04603
1.03601 1.03637
1.02656 1.02679
1.01718 1.01728
1.00786 1.00785
0.998614 0.998502
0.989428 0.989223
0.98032 0.980033
0.971282 0.97092
0.962296 0.961867
0.95336 0.952874
0.944479 0.943942
0.93565 0.93507
0.926876 0.92626
0.918156 0.91751
0.909469 0.908801
0.90085 0.900165
0.892299 0.891604
0.883814 0.883114
0.875396 0.874696
0.867042 0.866347
0.858753 0.858068
0.85054 0.849868
0.842388 0.841734
0.834292 0.83366
0.82625 0.825645
0.818263 0.817688
0.810333 0.809791
0.802459 0.801953
0.794637 0.79417
0.786867 0.786441
0.779158 0.778775
0.771512 0.771175
0.763925 0.763637
0.7564 0.756161
0.748935 0.748747
0.741529 0.741394
0.734189 0.73411
0.726904 0.72688
0.719675 0.719705
0.712503 0.712585
0.705387 0.705518
0.698326 0.698507
0.691322 0.691549
0.684373 0.684644
0.677481 0.677794
0.670645 0.670998
0.663865 0.664256
0.657141 0.657568
0.650474 0.650934
0.643863 0.644353
0.637313 0.637827
0.63082 0.631355
0.624379 0.624934
0.617991 0.618565
0.611657 0.612247
0.605377 0.605981
0.599151 0.599767
0.592971 0.593603
0.586842 0.587491
0.580777 0.581431
0.574775 0.575424
0.568835 0.569469
0.562956 0.563565
0.557138 0.557715
0.551384 0.551919
0.54569 0.546175
0.54005 0.540481
0.534464 0.534837
0.52893 0.529242
0.523449 0.523697
0.518022 0.518203
0.51264 0.512757
0.50731 0.507361
0.502039 0.502021
0.496826 0.496733
0.491669 0.4915
0.486568 0.48632
0.481522 0.481195
0.476543 0.476128
0.471613 0.471114
0.466726 0.466151
0.461882 0.46124
0.457084 0.456382
0.452329 0.451576
0.447618 0.446822
0.442947 0.442116
0.438326 0.437469
0.433753 0.43288
0.429229 0.428348
0.424753 0.423873
