Seed  np arch1 chi2/dat duration
2706 37 12 494.668 450.221
6519 37 12 1593.63 424.291
2992 37 12 0.981163 549.051
8675 37 12 0.981645 541.151
3419 37 12 0.988488 540.809
4007 37 12 0.98219 536.401
9709 37 12 5.60532 443.526
9556 37 12 1.00175 410.608
2747 37 12 9.17632 537.164
5051 37 12 0.977377 468.812
245 37 12 0.957952 518.345
9283 37 12 1.06478 539.428
1989 37 12 56.3923 460.985
7353 37 12 0.975219 539.497
5571 37 12 0.974356 500.425
3291 37 12 0.960275 553.682
5949 37 12 3.33235 511.506
8121 37 12 0.999156 478.223
7795 37 12 0.981185 513.242
2310 37 12 0.98077 479.175
9577 37 12 0.967308 557.087
9941 37 12 1.0877 537.82
432 37 12 25.9872 447.648
864 37 12 0.972328 546.166
5737 37 12 0.972964 536.014
5469 37 12 0.977914 535.384
5447 37 12 5082.34 529.362
4807 37 12 1.0033 549.751
1758 37 12 0.966774 527.2
4961 37 12 1.02518 385.86
6630 37 12 6.79774 496.487
9128 37 12 20.1494 544.611
6256 37 12 0.978286 538.164
5122 37 12 0.992357 480.613
7222 37 12 0.966141 550.503
4416 37 12 0.971512 537.797
8444 37 12 0.961475 509.888
517 37 12 15.7447 403.324
2042 37 12 0.977878 543.323
9500 37 12 1.06493 452.015
965 37 12 0.966121 541.712
553 37 12 1.07401 542.485
6628 37 12 1.50878 520.372
1912 37 12 1.09225 534.417
3826 37 12 0.96947 528.595
4792 37 12 0.975754 545.12
5706 37 12 17.8146 509.892
5754 37 12 0.968852 549.24
548 37 12 0.971256 555.973
1375 37 12 1.02978 522.813
2371 37 12 0.964203 531.135
