Seed  np arch1 chi2/dat duration
2661 46 15 6.1579 639.146
7612 46 15 0.960832 622.654
5883 46 15 0.965275 627.574
408 46 15 0.974529 650.354
1278 46 15 1.73527 635.296
543 46 15 0.974454 687.108
1846 46 15 6.50671 621.408
1441 46 15 0.970687 638.096
1515 46 15 1.20106 512.084
4833 46 15 12.5779 682.186
133 46 15 0.964197 655.992
8211 46 15 0.963541 656.07
9980 46 15 0.963371 687.906
1302 46 15 0.961413 671.698
4338 46 15 0.962861 690.347
6012 46 15 2.76901 566.058
2490 46 15 20.0278 624.024
9223 46 15 0.953477 679.964
2150 46 15 0.94367 626.881
173 46 15 2.9712 584.677
4735 46 15 1.23869 1297.72
933 46 15 8.20103 576.426
3448 46 15 1.01071 569.443
5291 46 15 0.967878 675.224
4514 46 15 0.973752 639.885
2247 46 15 0.965624 683.692
4565 46 15 0.976092 550.016
9748 46 15 0.964577 625.383
1394 46 15 0.994281 613.989
2374 46 15 0.98549 596.333
8023 46 15 0.973429 661.448
3223 46 15 0.998955 509.883
9384 46 15 34.8312 465.702
9306 46 15 0.98866 655.819
6473 46 15 12.8626 519.621
642 46 15 60.6582 679.258
1959 46 15 6.37651 644.77
8033 46 15 0.95818 647.926
2604 46 15 139.266 502.252
9696 46 15 1.01226 560.137
8289 46 15 1.2832 563.564
4744 46 15 0.955671 627.091
7919 46 15 1.67605 504.785
9529 46 15 0.972203 626.997
7781 46 15 0.972109 663.137
8518 46 15 0.95626 684.845
4642 46 15 0.963442 575.177
1490 46 15 134.176 616.003
6308 46 15 398.288 670.152
1466 46 15 0.969261 697.354
2224 46 15 0.972219 607.2
