Seed  np arch1 chi2/dat duration
8150 28 9 79.2346 345.634
1792 28 9 1.02071 419.383
2515 28 9 141.186 337.473
2058 28 9 0.994359 406.008
4084 28 9 1.10938 409.445
4193 28 9 1.13908 397.949
6764 28 9 110.548 345.865
160 28 9 3.4958 358.645
8912 28 9 1.02145 388.477
9599 28 9 1.03697 384.213
3002 28 9 0.982989 411.27
8578 28 9 1.16766 396.979
6603 28 9 1.11851 396.718
2945 28 9 127.941 307.361
2920 28 9 0.974436 417.808
4582 28 9 1.00636 407.593
3225 28 9 27.3965 366.155
1329 28 9 1.04074 342.706
1822 28 9 0.996435 351.793
6735 28 9 2.79885 331.062
4050 28 9 1.00235 422.576
8349 28 9 0.998464 405.627
1450 28 9 22.5675 405.46
8826 28 9 45.262 336.443
2426 28 9 32.2017 325.535
1164 28 9 0.979616 419.229
6483 28 9 1.325 367.135
42 28 9 1.9187 326.73
1931 28 9 1.52478 388.051
3110 28 9 1.094 395.534
8865 28 9 3921.63 420.693
3 28 9 0.998265 373.407
4097 28 9 1.00074 402.22
2802 28 9 0.988024 394.923
2487 28 9 1.09544 378.853
977 28 9 700.055 356.241
6222 28 9 1.03219 410.859
2 28 9 6.31223 368.337
297 28 9 1.06279 403.94
3721 28 9 17.0954 354.343
3046 28 9 11.8792 395.515
4614 28 9 15.2406 385.177
3187 28 9 19.4672 403.188
4988 28 9 0.975099 399.764
7757 28 9 1.10169 373.918
7 28 9 10.0322 394.258
1870 28 9 605.157 302.144
5394 28 9 1.46129 392.502
5138 28 9 6.25272 395.288
6366 28 9 0.989427 383.682
622 28 9 9.78083 421.84
