Seed  np arch1 chi2/dat duration
7167 55 18 0.972709 1163.64
2412 55 18 1.70787 1363.7
1828 55 18 0.969329 1425.68
5724 55 18 19.6039 1129.49
4332 55 18 1.8152 1141.85
1735 55 18 0.947813 1170.47
7649 55 18 1.01389 1144.02
609 55 18 0.96665 1336.01
5880 55 18 0.976977 1092.4
8078 55 18 0.957753 1283.94
9476 55 18 0.968512 1223.17
9583 55 18 0.955662 1090.62
144 55 18 0.95178 1163.55
9256 55 18 0.965963 1206.74
302 55 18 60.9124 1057.98
1551 55 18 15.0241 1136.97
8472 55 18 0.968967 1068.05
6019 55 18 0.979545 1117.31
4398 55 18 0.963049 1080.5
474 55 18 0.958867 1196.1
7748 55 18 0.971397 1037.52
2563 55 18 0.960207 1036.82
8505 55 18 0.954828 1077.73
8245 55 18 142.407 942.037
1432 55 18 1.26658 727.54
7348 55 18 0.966906 717.232
4374 55 18 1.94949 781.906
3762 55 18 0.952592 901.609
6382 55 18 0.983109 705.901
1431 55 18 0.960429 775.426
1313 55 18 0.954309 704.156
8947 55 18 1.03454 691.715
2422 55 18 1.16423 957.954
1523 55 18 0.971567 848.13
1799 55 18 0.970152 687.819
3997 55 18 0.950428 877.007
7683 55 18 0.997052 716.613
3746 55 18 1.01871 1198.69
1202 55 18 0.98171 775.502
3177 55 18 0.962208 902.354
9466 55 18 0.956581 709.159
9964 55 18 60.2667 840.489
7025 55 18 1.00641 721.679
2462 55 18 0.981486 843.98
871 55 18 0.965266 821.243
1865 55 18 0.967177 820.952
7934 55 18 2340 867.053
5078 55 18 0.955005 797.471
9311 55 18 1.01568 763.074
2403 55 18 1.76542 760.188
8790 55 18 3.48953 872.964
