Seed  np arch1 chi2/dat duration
6424 25 8 18.8339 323.545
7191 25 8 56.8688 94.0836
6646 25 8 11.5168 368.418
2939 25 8 2.64687 256.68
4131 25 8 1.02404 371.468
5630 25 8 11.6361 322.194
7371 25 8 738.197 282.936
4738 25 8 302.258 327.503
1145 25 8 217.999 54.749
1901 25 8 53.7353 299.14
2559 25 8 1.41792 358.981
2127 25 8 1.03888 368.659
1123 25 8 1.04982 375.51
2695 25 8 21.8996 292.76
6249 25 8 104.555 326.48
9290 25 8 67.1291 357.083
53 25 8 850.265 294.441
619 25 8 156.277 301.938
4741 25 8 0.986893 365.184
7795 25 8 89.4883 307.601
3837 25 8 2.27294 356.225
1722 25 8 608.448 296.483
2749 25 8 1.00953 371.954
4743 25 8 472.613 359.815
7344 25 8 44.7094 368.409
6165 25 8 2.96864 355.628
1105 25 8 1.37213 343.938
1339 25 8 105.34 334.747
161 25 8 102.669 322.874
6071 25 8 130.204 323.035
3432 25 8 174.383 344.693
3756 25 8 54.0167 373.217
2551 25 8 9.71933 335.206
5088 25 8 61.5353 361.342
9931 25 8 13.8325 358.201
2013 25 8 54.5517 348.65
2484 25 8 9.12521 308.592
56 25 8 0.986971 360.177
6177 25 8 189.488 332.081
5848 25 8 545.641 288.755
4205 25 8 13.6872 347.273
9586 25 8 79.364 351.564
6843 25 8 68.277 367.659
7828 25 8 53.5442 369.943
1068 25 8 0.984396 366.297
5181 25 8 0.977436 366.614
7142 25 8 47.4739 361.366
1413 25 8 1.02214 330.636
2256 25 8 0.981791 353.899
1278 25 8 284.705 325.337
4156 25 8 97.4214 355.412
