Seed  np arch1 chi2/dat duration
2633 19 6 145.053 275.197
4802 19 6 114.784 230.64
6496 19 6 102.24 273.268
9517 19 6 56.3956 252.713
1210 19 6 648.562 253.254
8902 19 6 1.1486 280.674
7866 19 6 186.036 276.4
3165 19 6 40.7444 293.497
4837 19 6 17.618 271.033
9203 19 6 95.1541 256.698
4774 19 6 103.546 243.345
7252 19 6 163.087 285.566
3297 19 6 335.078 282.274
3349 19 6 312.29 273.881
8256 19 6 71.4494 273.337
2095 19 6 3795.57 215.609
4340 19 6 124.626 256.553
5945 19 6 19.789 282.157
1681 19 6 19.6104 251.218
7338 19 6 99.0259 276.403
8572 19 6 44.0162 280.597
9207 19 6 106.347 40.5607
7467 19 6 240.618 236.224
2604 19 6 294.021 271.01
3828 19 6 11.4545 254.296
7860 19 6 7.36996 274.28
8856 19 6 6.81073 279.955
119 19 6 4.23188 279.618
890 19 6 23.9208 242.33
5230 19 6 157.273 220.147
4107 19 6 190.225 229.094
5904 19 6 54.1654 249.184
2735 19 6 500.652 229.941
878 19 6 59.5886 239.889
1735 19 6 69.7889 278.183
7873 19 6 29.1506 249.264
8635 19 6 394.984 69.7318
8853 19 6 504.276 267.384
3400 19 6 52.595 281.333
1555 19 6 108.343 275.393
6179 19 6 130.987 274.716
2742 19 6 253.677 272.38
7638 19 6 281.576 273.812
3653 19 6 60.6408 267.597
7734 19 6 55.9302 264.33
5517 19 6 68.8303 275.489
4906 19 6 457.137 242.108
740 19 6 132.645 238.825
3208 19 6 5.04655 278.492
3570 19 6 61.6158 272.734
1763 19 6 10.4817 282.51
