Seed  np arch1 chi2/dat duration
2166 49 16 0.967541 739.926
2555 49 16 0.982122 711.503
3723 49 16 0.955751 642.955
2766 49 16 0.9587 688.842
1028 49 16 1.07546 585.129
2815 49 16 0.967628 786.774
343 49 16 3.50722 731.873
8749 49 16 13.4946 754.406
7911 49 16 0.966645 753.339
2127 49 16 0.962951 752.843
5990 49 16 0.959166 620.748
5969 49 16 14.474 661.036
5964 49 16 0.971786 684.527
8409 49 16 0.961798 746.449
1205 49 16 0.9679 763.004
9178 49 16 0.957372 637.688
7454 49 16 3.78724 664.786
7100 49 16 0.971678 670.928
3472 49 16 1.18117 758.035
5806 49 16 0.941914 748.021
6185 49 16 1.14562 759.06
5597 49 16 0.968932 753.619
736 49 16 0.965572 644.193
865 49 16 0.976513 656.919
792 49 16 1.29922 1305.99
4203 49 16 0.972345 729.18
2300 49 16 0.961388 717.776
7152 49 16 0.950646 709.29
8131 49 16 0.972405 604.843
422 49 16 0.95766 721.383
7143 49 16 49.5941 726.189
9201 49 16 1.21127 749.673
9061 49 16 21.2975 642.193
6115 49 16 0.957057 731.338
968 49 16 0.960625 738.803
637 49 16 1.09336 618.472
1837 49 16 0.968647 652.246
3895 49 16 46.6521 678.125
3140 49 16 0.96706 761.224
7307 49 16 0.96208 690.515
5396 49 16 0.947184 705.789
9942 49 16 1.14882 757.415
873 49 16 0.953078 709.185
3748 49 16 0.984222 750.463
5092 49 16 1.20677 708.02
478 49 16 0.9868 690.544
5941 49 16 0.974584 750.528
1116 49 16 0.956201 717.403
3545 49 16 14.6831 722.991
6755 49 16 188.617 602.508
9231 49 16 0.967728 657.933
