Seed  np arch1 chi2/dat duration
3837 79 26 5.44049 1155.84
3183 79 26 0.949609 1018.39
5980 79 26 2.62944 1025.82
4314 79 26 0.964333 1265.67
4784 79 26 899.468 1322.1
6946 79 26 1.88885 1072.45
6227 79 26 28.2016 975.448
6855 79 26 2.50368 1188.55
2454 79 26 11.3062 1134.64
6575 79 26 119.799 1328.92
6019 79 26 1.05002 979.309
7501 79 26 1.1961 1265.04
8984 79 26 40.7024 1222.82
8010 79 26 0.968681 1056.86
4348 79 26 1.10111 984.14
9435 79 26 0.978781 1049.23
7204 79 26 0.992669 1011.15
6208 79 26 0.972332 1074.31
4246 79 26 0.953379 1101.38
8565 79 26 0.95127 1238.65
965 79 26 0.94423 1249.68
3541 79 26 0.965141 1230.44
8130 79 26 39.3796 1080.54
1927 79 26 9.28625 1016.23
7250 79 26 1.16482 947.157
5175 79 26 0.990364 1090.85
1777 79 26 0.951637 1267.61
7553 79 26 361.346 1005.01
8344 79 26 21.3031 1222.67
6117 79 26 2.67935 1139.43
2519 79 26 9.73805 1247.04
2856 79 26 1.38506 989.213
2060 79 26 0.955872 1130.79
1097 79 26 0.949413 1128.15
3750 79 26 1.02766 1008.11
4634 79 26 0.959901 1239.19
8164 79 26 0.961665 1262.76
7477 79 26 0.943492 1014.45
2754 79 26 0.954381 1160.23
77 79 26 0.943571 1227.83
5203 79 26 3.19028 1143.7
1324 79 26 0.967693 2325.9
1991 79 26 0.960985 1221.57
1144 79 26 1.47871 1139.47
3784 79 26 2.89749 1007.8
6314 79 26 42.0179 1012.22
769 79 26 1.21994 1086.98
2751 79 26 109.773 1009.06
2041 79 26 1.12724 1040.64
3995 79 26 0.963333 1233.27
446 79 26 0.968367 1081.02
