Seed  np arch1 chi2/dat duration
526 82 27 60.9789 1273.17
6454 82 27 0.962419 995.609
7124 82 27 195.507 1067.38
960 82 27 0.988838 1056
4847 82 27 1.06431 1046.43
2921 82 27 10.7983 1317.89
8704 82 27 0.960228 1261.33
4341 82 27 0.95208 1043.49
1417 82 27 0.942034 1257.54
2659 82 27 1.09871 1231.55
8405 82 27 0.958632 1131.02
2195 82 27 0.958853 1199.53
6551 82 27 2.33359 1074.41
5665 82 27 3.73522 1063.94
2910 82 27 2302.87 1382.78
2678 82 27 202.065 1188.08
2897 82 27 1.72314 1136.8
2165 82 27 1.21792 1139.2
6629 82 27 1.05819 1257.03
433 82 27 0.978102 1204.67
9880 82 27 0.942985 1158.09
9917 82 27 0.959303 1150.12
9398 82 27 0.960435 1167.2
4584 82 27 0.963095 1260.61
8133 82 27 0.973201 1284.62
5206 82 27 0.960658 1129.09
5399 82 27 1.03619 1087.24
3857 82 27 0.952795 1259.16
8581 82 27 2.67133 1188.54
2149 82 27 1.00037 1227.01
139 82 27 0.964496 1051.35
679 82 27 2643.84 903.523
4851 82 27 0.937856 1118.79
3848 82 27 0.936161 1160.79
7926 82 27 1.01207 1202.91
1595 82 27 565.278 1324.76
2942 82 27 0.964833 1292.73
1090 82 27 0.964165 1168.98
2656 82 27 637.953 1225.78
4685 82 27 0.967497 1064.79
480 82 27 3.87149 1286.28
1734 82 27 668.773 1281.45
3730 82 27 2.32269 1199.82
3929 82 27 0.983772 1103.53
1814 82 27 12.0752 1136.57
8516 82 27 0.95887 1300.22
930 82 27 0.952826 1264.25
1754 82 27 0.967362 1287.45
4860 82 27 1359.46 1059.59
