Seed  np arch1 chi2/dat duration
8061 31 10 1.00962 433.254
6876 31 10 101.278 412.588
5529 31 10 62.6018 434.827
4248 31 10 1.56642 405.731
8118 31 10 0.96932 456.525
106 31 10 0.982017 468.855
3831 31 10 0.998684 452.995
9701 31 10 0.991029 445.915
5390 31 10 28.9456 418.939
1660 31 10 1.03684 463.234
4324 31 10 0.970398 450.128
4683 31 10 0.976147 461.469
2476 31 10 0.969608 443.724
6818 31 10 21262.3 463.126
3263 31 10 64.7119 432.68
7735 31 10 1.00021 459.359
954 31 10 0.98096 451.004
2716 31 10 1273.12 324.31
9859 31 10 50.0807 400.38
1260 31 10 0.985034 448.166
2258 31 10 243.106 388.418
6362 31 10 0.973781 420.213
8683 31 10 0.974912 435.587
3308 31 10 0.972329 448.141
4542 31 10 0.97651 468.309
6461 31 10 171.224 354.291
7013 31 10 25.5558 428.24
6540 31 10 1.06581 360.064
1708 31 10 4.55915 416.242
7774 31 10 32.8306 437.4
2990 31 10 26.1249 408.802
8392 31 10 1.0273 420.135
7012 31 10 0.965658 454.527
9187 31 10 0.970556 459.054
7631 31 10 13.2324 367.987
5031 31 10 5.53301 346.122
6433 31 10 92.9833 447.141
6067 31 10 1.8051 434.882
8668 31 10 0.979341 445.484
9674 31 10 0.9707 411.426
1114 31 10 1527.41 395.004
7782 31 10 0.980084 457.084
1345 31 10 1.06773 454.916
5543 31 10 2.95775 435.592
698 31 10 0.984127 460.076
8936 31 10 20.1016 428.284
2165 31 10 1.04497 427.228
8744 31 10 67.6123 407.449
5673 31 10 1.03806 463.873
4906 31 10 0.964057 413.178
6438 31 10 543.634 450.561
