Seed  np arch1 chi2/dat duration
6099 64 21 0.982035 830.317
259 64 21 1.09846 1011.54
3452 64 21 0.964169 1031.02
4479 64 21 0.955539 977.898
4089 64 21 0.996782 823.686
5039 64 21 0.976755 867.23
7337 64 21 28.8192 1028.91
4505 64 21 14.3482 896.224
9357 64 21 1.26439 740.782
5242 64 21 11.3348 971.686
8527 64 21 0.965404 974.683
2772 64 21 0.950341 1006.77
938 64 21 0.95981 950.109
2646 64 21 1.37454 864.71
9813 64 21 0.95154 890.982
8819 64 21 77.739 833.938
7127 64 21 0.978893 909.087
2834 64 21 0.96365 883.403
7840 64 21 0.959768 831.463
2628 64 21 1392.38 950.239
5128 64 21 0.984987 973.802
1164 64 21 0.970711 872.271
3734 64 21 0.972968 867.244
170 64 21 0.976218 819.567
5395 64 21 2.32851 827.587
59 64 21 0.984576 791.016
9587 64 21 1.01574 948.488
5929 64 21 0.962216 1012.79
9629 64 21 0.959921 1018.03
557 64 21 0.97594 919.155
876 64 21 0.95382 948.357
6093 64 21 27.6109 811.259
4370 64 21 18.3821 814.254
5638 64 21 0.964345 959.159
9729 64 21 0.976891 980.175
8800 64 21 0.952228 953.723
4955 64 21 1.00566 885.602
3434 64 21 1.00128 851.301
7752 64 21 0.952451 898.129
8901 64 21 50.2136 822.831
6757 64 21 0.973523 937.545
2670 64 21 0.946485 968.622
2683 64 21 0.982141 980.995
6364 64 21 1.0498 785.071
8288 64 21 1.03454 901.277
7840 64 21 0.959768 833.919
4205 64 21 0.963518 847.672
355 64 21 0.970552 999.205
9071 64 21 1.01085 893.089
476 64 21 0.992236 759.067
5353 64 21 0.966566 937.428
