Seed  np arch1 chi2/dat duration
1967 61 20 0.963395 934.497
9611 61 20 56.5464 758.966
6920 61 20 0.964613 928.69
7390 61 20 0.943583 876.583
9234 61 20 124.788 905.558
3503 61 20 0.960512 947.799
8581 61 20 1.15256 941.003
4635 61 20 0.959591 893.08
8003 61 20 1.15953 813.98
8195 61 20 0.962307 874.343
4219 61 20 0.963329 967.839
6359 61 20 0.97232 957.233
6372 61 20 0.9508 848.571
6206 61 20 0.963359 944.667
6558 61 20 0.988879 946.906
5429 61 20 0.974772 864.432
642 61 20 117.694 931.534
3462 61 20 0.958159 933.711
7544 61 20 1.16184 860.169
5605 61 20 0.961098 773.336
4502 61 20 0.959593 830.954
1356 61 20 0.967872 877.491
873 61 20 0.950971 911.854
8707 61 20 0.960651 934.091
2109 61 20 78.2834 942.984
7703 61 20 0.943965 852.383
7733 61 20 20.6628 679.636
2632 61 20 0.976181 899.858
27 61 20 4.48209 953.192
4051 61 20 0.967675 816.011
9750 61 20 0.966226 922.301
7049 61 20 0.975183 935.787
8990 61 20 0.971693 774.74
1213 61 20 0.953136 851.416
7120 61 20 0.962487 925.094
4164 61 20 0.976326 966.934
1629 61 20 0.964739 937.856
4464 61 20 0.95224 784.881
3833 61 20 4.81456 874.139
2659 61 20 0.973401 941.779
1916 61 20 0.974777 892.442
2028 61 20 0.97411 853.909
2256 61 20 0.952754 856.039
146 61 20 0.961901 827.474
3394 61 20 0.967248 957.218
9558 61 20 0.952774 840.49
7471 61 20 0.975491 905.523
7847 61 20 3.84897 972.288
992 61 20 211.011 929.521
434 61 20 0.988314 957.521
6571 61 20 0.979575 951.054
