Seed  np arch1 arch2 chi2/dat duration
7728 77 8 6 748.971 1.3551
1842 77 8 6 2766.69 0.0781354
1527 77 8 6 66.8577 4.07842
9153 77 8 6 28336.3 0.0822025
8958 77 8 6 101839 0.106797
8158 77 8 6 44973.2 0.0768732
6087 77 8 6 309451 0.0800713
8907 77 8 6 2.75456 20.289
853 77 8 6 276.043 20.6696
9969 77 8 6 8748.5 0.0523984
2465 77 8 6 144277 0.0816738
5005 77 8 6 73802.9 0.0812209
9497 77 8 6 15045.9 0.346137
427 77 8 6 271726 0.110311
4317 77 8 6 12336.1 0.112879
9429 77 8 6 10174 0.109577
1386 77 8 6 0.751795 17.1844
3807 77 8 6 3889.83 0.0785002
3772 77 8 6 2.4299e+09 0.0768572
2506 77 8 6 191235 0.0830017
4117 77 8 6 890179 0.0781669
9396 77 8 6 48107.5 0.0535026
3223 77 8 6 1859.53 0.0550209
116 77 8 6 37104.9 0.079105
1212 77 8 6 88.7544 5.9386
4212 77 8 6 0.809206 18.5002
8583 77 8 6 23141.2 0.0851419
7464 77 8 6 53971.6 0.0807307
1724 77 8 6 4756.43 0.0838645
5949 77 8 6 59058.8 0.0778841
4004 77 8 6 318879 0.135895
6844 77 8 6 26.6938 23.4318
4515 77 8 6 4868.15 1.55374
3664 77 8 6 458596 7.28594
1364 77 8 6 435015 0.0786218
2184 77 8 6 138299 0.057264
879 77 8 6 724454 0.107918
2628 77 8 6 2.4812 23.142
5112 77 8 6 8.79274 24.0427
3761 77 8 6 393397 0.0777111
1921 77 8 6 88324.2 0.0514613
7042 77 8 6 10364.3 11.3171
858 77 8 6 187305 0.0822202
7752 77 8 6 127746 2.76067
6275 77 8 6 3055.23 0.372903
7622 77 8 6 758078 0.0855461
5749 77 8 6 443719 0.0786755
2837 77 8 6 19354.5 0.0801414
3428 77 8 6 1.48033e+06 0.0837812
5595 77 8 6 12.6078 17.6007
6930 77 8 6 13794.8 0.102274
