Seed  np arch1 arch2 chi2/dat duration
2762 53 6 5 13.5956 16.6489
9993 53 6 5 225239 0.0588158
9613 53 6 5 54958.4 3.79383
506 53 6 5 463862 0.0530481
6879 53 6 5 244371 0.0593978
7670 53 6 5 19.4527 13.6366
7596 53 6 5 23291.6 0.0754293
359 53 6 5 1.23941e+06 0.053161
2680 53 6 5 1.076e+06 0.054685
1890 53 6 5 26.4157 14.4022
6067 53 6 5 30909.3 0.036531
6578 53 6 5 3517.51 0.414968
1299 53 6 5 57.7022 14.5981
161 53 6 5 2381.54 0.0779069
3369 53 6 5 193361 0.0609484
140 53 6 5 20.5464 16.0384
1257 53 6 5 37.1494 15.6954
7255 53 6 5 60347.1 0.0532404
2081 53 6 5 611220 0.243583
5393 53 6 5 1.26455e+09 0.0532207
1085 53 6 5 442718 0.0576597
957 53 6 5 383656 12.9137
9091 53 6 5 1.1335e+08 0.0546636
893 53 6 5 71675.2 0.0554875
6569 53 6 5 288397 0.0561503
5989 53 6 5 44327.4 0.0531856
9359 53 6 5 6118.67 0.0605988
876 53 6 5 11431.3 0.0762385
7992 53 6 5 29076.8 0.0366495
264 53 6 5 32735.3 0.0574777
2362 53 6 5 4189.83 0.0534371
7024 53 6 5 78.7936 13.2754
6555 53 6 5 58504.2 0.906665
3545 53 6 5 326169 0.0607616
3644 53 6 5 1036.16 1.98561
3096 53 6 5 133526 0.061653
7786 53 6 5 29076.5 0.370731
8080 53 6 5 74886.4 0.0367829
9 53 6 5 938.979 0.0780685
206 53 6 5 33108.4 0.0631447
822 53 6 5 2185.26 0.0545387
7126 53 6 5 2807.59 0.18676
519 53 6 5 115713 0.0809207
4094 53 6 5 4565.73 0.0575386
8148 53 6 5 903.401 0.0364341
2649 53 6 5 2397.15 1.27249
158 53 6 5 118648 0.055051
2841 53 6 5 267319 0.0373871
925 53 6 5 3.04234 16.9847
2141 53 6 5 0.67919 16.0705
1465 53 6 5 119485 0.058239
