Seed  np arch1 arch2 chi2/dat duration
7702 32 5 3 4020.82 0.0663495
1983 32 5 3 2962.57 9.67832
4563 32 5 3 1.52935e+06 0.0352579
4992 32 5 3 1837.64 0.0364394
933 32 5 3 1.63828 8.28246
217 32 5 3 2061.17 0.128731
2204 32 5 3 33045.4 0.032337
2652 32 5 3 78.8946 7.67376
531 32 5 3 18553.2 0.0348128
4399 32 5 3 641.053 0.389319
379 32 5 3 1157.8 0.0328693
8088 32 5 3 33.9632 7.82877
4369 32 5 3 217896 0.0320875
3767 32 5 3 4526.44 0.0360535
1689 32 5 3 8292.83 3.25213
563 32 5 3 39499.6 0.035505
6642 32 5 3 157060 0.0564986
3020 32 5 3 2651.32 0.0321875
7980 32 5 3 123983 0.0353252
8008 32 5 3 0.759231 8.78885
5392 32 5 3 66476 0.0210095
3822 32 5 3 30223 0.0434588
7120 32 5 3 74496.9 0.031725
517 32 5 3 7.00223 7.48061
462 32 5 3 14333.5 0.494766
7291 32 5 3 10306 0.0333846
6383 32 5 3 64053.7 0.0309266
2146 32 5 3 38410.7 0.0207335
686 32 5 3 12141.9 0.0215146
2550 32 5 3 34688.2 0.0365941
8351 32 5 3 12.1055 9.0427
1671 32 5 3 105008 0.0341703
9530 32 5 3 47222.6 0.031631
4100 32 5 3 6107.4 0.477468
2895 32 5 3 111389 0.0322914
8202 32 5 3 2.87552 7.56586
8560 32 5 3 23806.6 0.0332453
9575 32 5 3 1.60333 9.1875
3590 32 5 3 19720.2 0.0215643
3263 32 5 3 3138.47 0.0414036
7181 32 5 3 88.5807 9.52559
5504 32 5 3 1.20358e+06 0.0216318
3825 32 5 3 469.85 5.92552
947 32 5 3 99472.8 0.0212776
5815 32 5 3 131592 0.034097
3384 32 5 3 3.19401e+06 0.0347181
5390 32 5 3 86702.3 0.0214999
3278 32 5 3 0.859264 9.35237
5862 32 5 3 714.829 0.0224838
995 32 5 3 13575 0.0310168
1609 32 5 3 0.775881 9.48298
