Seed  np arch1 arch2 chi2/dat duration
3052 117 10 8 0.453852 35.3269
9731 117 10 8 6701.03 7.21912
6 117 10 8 602519 0.12645
916 117 10 8 98557.4 0.120605
8574 117 10 8 14838.5 21.2718
3283 117 10 8 195.405 29.4241
1842 117 10 8 7603.36 19.8828
3621 117 10 8 153390 0.0835311
40 117 10 8 14093.4 0.0820299
2072 117 10 8 1.067e+06 1.13597
9970 117 10 8 212.904 30.2323
8332 117 10 8 38958 0.127747
7633 117 10 8 73737 6.12485
5775 117 10 8 145115 14.0837
4351 117 10 8 40882.6 4.55625
7599 117 10 8 107941 30.8505
7035 117 10 8 28857.9 6.42729
8014 117 10 8 21099.3 2.92151
5883 117 10 8 1494.92 0.209729
864 117 10 8 9634.13 0.127988
3778 117 10 8 36586.7 0.120758
4621 117 10 8 8774.95 0.0825475
1432 117 10 8 7376.91 0.736117
8157 117 10 8 26.652 35.6414
2280 117 10 8 36830.8 0.12226
3560 117 10 8 413985 0.121471
8451 117 10 8 8908.81 0.125489
3622 117 10 8 76489.4 2.65642
597 117 10 8 28781.1 0.119346
8716 117 10 8 588186 0.0816002
9525 117 10 8 34834.8 0.0790556
8601 117 10 8 2.0607e+06 0.121689
7381 117 10 8 0.619153 32.2575
5276 117 10 8 10286.5 0.127985
4248 117 10 8 0.901259 27.8699
6751 117 10 8 50326.8 9.99451
8675 117 10 8 28.3513 29.5245
5161 117 10 8 0.382461 33.1679
8855 117 10 8 1.35482e+06 0.172639
1375 117 10 8 0.527771 29.6048
3280 117 10 8 22527.4 0.12743
5713 117 10 8 2065.06 0.133725
2699 117 10 8 170109 12.8112
9984 117 10 8 90.1155 35.5311
5959 117 10 8 2160.5 0.84261
4327 117 10 8 234.794 27.2917
6922 117 10 8 135.437 30.3378
6633 117 10 8 2.21398e+06 0.212789
6116 117 10 8 2064.61 0.884264
2672 117 10 8 9.82254 37.2307
3798 117 10 8 2.43172e+06 0.131252
