Seed  np arch1 arch2 chi2/dat duration
1171 129 10 9 11688.7 0.0954851
9839 129 10 9 410634 0.185806
2457 129 10 9 9357.33 1.29938
9823 129 10 9 208.375 32.5759
2666 129 10 9 30791 0.139835
1370 129 10 9 8677.46 0.138489
6713 129 10 9 15406.9 0.134651
1610 129 10 9 38044.3 0.0908864
3013 129 10 9 40182.8 0.136332
9708 129 10 9 209.836 30.9972
3986 129 10 9 29072.8 1.04706
262 129 10 9 1.89095 35.4285
5411 129 10 9 16904.9 0.135533
6566 129 10 9 148.308 32.7734
6691 129 10 9 0.560934 32.6691
1434 129 10 9 585726 0.137849
6581 129 10 9 254226 7.94914
1884 129 10 9 208534 0.147508
8713 129 10 9 2.46407 38.5582
7181 129 10 9 675912 0.134239
7116 129 10 9 17.9884 37.6927
2944 129 10 9 17724.9 0.186116
5514 129 10 9 4393.16 0.594487
973 129 10 9 251689 0.0901361
413 129 10 9 3.40033e+06 2.07141
3408 129 10 9 203044 0.146557
1100 129 10 9 119966 0.14757
5399 129 10 9 23189.2 0.143136
1119 129 10 9 659696 0.132092
1603 129 10 9 8461.47 5.90888
7313 129 10 9 13605.7 1.75072
4924 129 10 9 12751.4 0.141307
6478 129 10 9 180.204 26.0656
7687 129 10 9 250120 10.8262
8479 129 10 9 351.92 0.37245
9586 129 10 9 7047.07 0.820933
6076 129 10 9 3876.17 0.135216
106 129 10 9 0.779578 34.7438
5070 129 10 9 20935.2 0.134921
3180 129 10 9 624.664 23.5912
2035 129 10 9 0.647922 35.1274
7471 129 10 9 4.03082 32.0167
9716 129 10 9 404.171 0.902924
1132 129 10 9 16680.6 0.0903961
444 129 10 9 22422.4 2.50923
5724 129 10 9 242.193 0.192119
9963 129 10 9 88075.7 0.137571
3784 129 10 9 237490 0.228467
1892 129 10 9 7935.09 0.133758
5336 129 10 9 5998.1 0.135943
3549 129 10 9 0.481691 35.7244
