Seed  np arch1 arch2 chi2/dat duration
7221 33 4 4 15266 2.12062
4360 33 4 4 10838.3 0.0406785
9130 33 4 4 1.07743e+06 0.0349694
6285 33 4 4 4711.87 0.0347155
139 33 4 4 127.942 10.3198
8980 33 4 4 2398.4 0.870726
959 33 4 4 631.356 1.82003
800 33 4 4 33342.5 0.0347534
8072 33 4 4 1073.51 1.12614
1759 33 4 4 146.198 10.3438
9680 33 4 4 5945.37 1.24778
5845 33 4 4 106187 0.0354946
8830 33 4 4 9008.68 2.43554
3521 33 4 4 8.93094 10.8038
2766 33 4 4 14907.1 0.0678126
9539 33 4 4 62283.6 4.71401
8305 33 4 4 5004.47 0.03495
8759 33 4 4 12382.9 0.0234426
2112 33 4 4 9850.46 0.048457
3 33 4 4 49.0773 8.28779
1220 33 4 4 1032.65 0.789997
7935 33 4 4 28118.3 0.0387599
913 33 4 4 2696.17 0.0485739
5467 33 4 4 2104.31 0.0343313
1618 33 4 4 4872.63 0.0366611
6798 33 4 4 0.785106 10.7931
1729 33 4 4 4485.13 0.0486006
6643 33 4 4 27784 0.640839
474 33 4 4 445.169 0.469323
8295 33 4 4 15526.1 0.0339899
5046 33 4 4 490198 0.0400254
3571 33 4 4 50185.9 0.0518911
2482 33 4 4 175723 1.24915
7805 33 4 4 12083.2 0.0370101
1822 33 4 4 5017.04 0.0411322
2037 33 4 4 12.1597 10.1322
210 33 4 4 1.15263 10.8781
1898 33 4 4 35623.4 0.0349029
9097 33 4 4 2.7793e+06 0.0349518
5994 33 4 4 746243 0.0375358
9842 33 4 4 104010 0.0477289
9687 33 4 4 1163.84 0.304609
7406 33 4 4 12865.2 0.0343616
2518 33 4 4 3.45063e+07 0.0398015
3852 33 4 4 194773 0.0351872
293 33 4 4 29882.6 0.0355545
4664 33 4 4 40.113 9.58534
1022 33 4 4 4739 0.0353
6813 33 4 4 6.45782e+08 0.0350741
4474 33 4 4 2.75914e+10 0.0339695
4757 33 4 4 1498.89 0.900383
