Seed  np arch1 arch2 chi2/dat duration
8463 37 6 3 29.2768 10.8974
724 37 6 3 1.31031e+06 0.0247537
2694 37 6 3 24106.2 0.0430485
4667 37 6 3 218138 0.0430547
2374 37 6 3 45944.3 0.0256015
739 37 6 3 1.71143e+06 0.0371415
4064 37 6 3 101003 0.056949
6721 37 6 3 21.4742 8.98932
3209 37 6 3 26113 0.0255971
2578 37 6 3 519122 0.857185
1551 37 6 3 146.541 9.45608
4251 37 6 3 7320.78 0.0454976
351 37 6 3 41304.9 0.052196
577 37 6 3 9065.23 0.0420136
4554 37 6 3 12933.5 0.0539169
5134 37 6 3 67317.1 0.0396663
6604 37 6 3 6809.37 0.0416886
1390 37 6 3 28507.9 0.0252523
3195 37 6 3 23.1442 10.602
4836 37 6 3 362.748 5.24442
4570 37 6 3 38190.6 0.0384858
2003 37 6 3 516659 0.0420405
3882 37 6 3 59002.8 0.0389399
2497 37 6 3 92850.3 0.037879
9584 37 6 3 1.86548 10.74
5539 37 6 3 3.82837e+08 9.01788
2610 37 6 3 5.38678e+08 0.0371927
1172 37 6 3 14163.4 0.0408329
1866 37 6 3 934114 0.0372037
2363 37 6 3 1118.86 0.0429303
5540 37 6 3 1642.59 0.108973
5597 37 6 3 153.055 12.2352
1219 37 6 3 82090.4 0.0407745
6831 37 6 3 3103.46 0.0406307
8782 37 6 3 26557.6 0.0393094
6947 37 6 3 68.8248 9.90439
8601 37 6 3 287074 0.0678189
7341 37 6 3 7166.89 0.037129
8339 37 6 3 1.28644e+06 3.43706
7140 37 6 3 658518 0.0542645
5121 37 6 3 28021.9 0.0407328
3044 37 6 3 15345.8 0.0417629
6274 37 6 3 58224.2 0.0260508
7936 37 6 3 907.094 0.0420675
5617 37 6 3 19244 0.0539545
8837 37 6 3 1944.15 0.145271
3860 37 6 3 32550.9 0.0405372
7433 37 6 3 1.11138e+06 0.0381722
6965 37 6 3 4.56919e+06 0.0415566
8713 37 6 3 17398.4 0.0380324
8488 37 6 3 57136 0.872006
