Seed  np arch1 arch2 chi2/dat duration
25 41 9 2 376.041 0.318149
8539 41 9 2 7444.65 0.45264
5147 41 9 2 44.2565 10.1286
2093 41 9 2 76960.8 0.0439118
7431 41 9 2 10339.4 0.041991
9296 41 9 2 1570.71 0.0769971
6593 41 9 2 879299 0.0414562
7852 41 9 2 126239 0.0432198
1176 41 9 2 2.87152 9.9422
8920 41 9 2 8196.75 0.0286695
1219 41 9 2 64107.6 0.0273843
9653 41 9 2 12042.1 0.0451153
906 41 9 2 533.458 0.0467297
6895 41 9 2 109738 0.0444287
5454 41 9 2 1329.2 0.0410717
3618 41 9 2 62.823 12.2635
1099 41 9 2 2.25796e+09 0.0277798
112 41 9 2 1.71938e+07 0.0283629
430 41 9 2 3660.84 0.0423751
7534 41 9 2 39677.2 0.0283613
5338 41 9 2 5518.73 0.0417135
242 41 9 2 7129.66 11.6843
2952 41 9 2 23479.3 0.0279124
2262 41 9 2 6.27239e+06 0.0417072
681 41 9 2 15558.6 0.0423526
3617 41 9 2 1.0731e+08 0.0419467
8747 41 9 2 651718 0.0896813
9460 41 9 2 80218.6 0.0411298
6441 41 9 2 178788 0.0460853
7040 41 9 2 42.962 10.3618
2699 41 9 2 88.128 13.4713
2829 41 9 2 170644 0.0287882
376 41 9 2 14638.2 0.0411498
8836 41 9 2 248.54 0.162416
2161 41 9 2 335761 0.02812
9708 41 9 2 249.937 9.67062
9525 41 9 2 27.634 10.9692
7086 41 9 2 333972 0.027507
346 41 9 2 4253.95 0.0413156
5492 41 9 2 417830 0.0416535
1596 41 9 2 44114.2 0.0435084
619 41 9 2 2904.59 0.0285952
9901 41 9 2 18317.7 0.0284047
2516 41 9 2 836.094 0.028583
6414 41 9 2 807.574 0.0463236
855 41 9 2 136262 0.0435474
4273 41 9 2 6286.43 0.0627408
9620 41 9 2 2435.7 0.0282944
3846 41 9 2 81137.9 0.0472228
5352 41 9 2 227.462 11.3059
4302 41 9 2 429.165 12.686
