Seed  np arch1 arch2 chi2/dat duration
2584 46 5 5 0.72661 12.8715
139 46 5 5 73807.9 0.0616566
2594 46 5 5 388.782 0.179846
1164 46 5 5 24.0083 11.0477
7287 46 5 5 255714 8.69538
9424 46 5 5 2.24363e+06 0.0312935
7263 46 5 5 114614 0.0509304
1901 46 5 5 746465 0.0317035
335 46 5 5 10832 5.78482
2602 46 5 5 583683 1.29514
4720 46 5 5 182588 0.045573
9242 46 5 5 4.42112e+08 0.0319449
8955 46 5 5 9210.5 0.0704543
9526 46 5 5 84019.7 0.0818941
741 46 5 5 1.47488e+06 0.0463115
6727 46 5 5 998.958 0.35844
5005 46 5 5 155458 0.425781
9822 46 5 5 9815.12 0.0309202
7236 46 5 5 32785.1 0.0467351
7898 46 5 5 12058 4.90227
2362 46 5 5 6818.4 1.28117
726 46 5 5 7186.25 7.06227
6656 46 5 5 0.567723 10.3142
8111 46 5 5 66.2144 9.58056
2383 46 5 5 1.35201e+07 0.845527
3831 46 5 5 4.95212e+06 0.0654062
3712 46 5 5 99649.5 0.0307074
2037 46 5 5 2593.48 1.42605
210 46 5 5 4912.19 8.08972
1688 46 5 5 17965.2 0.0664911
7771 46 5 5 8157.48 1.91175
683 46 5 5 56233.9 0.0316723
8207 46 5 5 18485.3 0.0314617
5716 46 5 5 1.6621 11.9295
1554 46 5 5 2969.32 0.049212
8317 46 5 5 734.503 12.5811
2747 46 5 5 322278 0.0457704
5018 46 5 5 21526.1 0.0307571
2128 46 5 5 182118 0.0458716
78 46 5 5 825.997 13.0643
32 46 5 5 113170 0.0313716
8376 46 5 5 3.59588 14.1951
9656 46 5 5 11246.3 0.889683
1233 46 5 5 22153.5 0.0526492
341 46 5 5 403055 3.34708
4741 46 5 5 12196.2 3.64184
3251 46 5 5 17359.8 0.0454757
7170 46 5 5 2124.55 0.39484
4828 46 5 5 130882 0.0639126
8654 46 5 5 2151.54 7.56863
4056 46 5 5 68984.6 0.0472889
