Seed  np arch1 arch2 chi2/dat duration
8691 21 4 2 167423 0.10271
3236 21 4 2 429.044 0.398506
3189 21 4 2 4484.82 0.0236465
2038 21 4 2 16108.2 0.045516
2632 21 4 2 4.07764e+06 0.0165924
8058 21 4 2 6376.87 0.0240146
9136 21 4 2 94694.5 0.0159553
8046 21 4 2 7578.78 0.0237573
5531 21 4 2 2103.12 0.0259225
1535 21 4 2 49632.2 0.0249435
5799 21 4 2 7418.93 0.0264698
3199 21 4 2 1988.85 0.0260445
5026 21 4 2 461.199 6.91693
4762 21 4 2 5.40271e+06 0.0281663
8752 21 4 2 3.16648e+08 0.0317843
1583 21 4 2 51141.8 0.0268493
5104 21 4 2 23187 0.0242916
8160 21 4 2 29.8979 6.01283
9200 21 4 2 47.1486 6.86135
4832 21 4 2 556840 0.023107
1891 21 4 2 1.75994e+06 0.0228275
5715 21 4 2 339523 0.0439338
6983 21 4 2 17322.3 0.0248861
1998 21 4 2 83173.7 0.0292049
8057 21 4 2 216170 0.0229992
937 21 4 2 20760.8 0.0281553
7158 21 4 2 677712 0.0229324
3051 21 4 2 19864.8 0.0278241
2196 21 4 2 226.033 7.42224
6520 21 4 2 367620 0.0230353
524 21 4 2 39097.7 0.0277047
9378 21 4 2 3544.02 0.0324812
8771 21 4 2 9.58157 6.52251
2458 21 4 2 36.9985 7.23547
4625 21 4 2 50.4276 5.97008
7876 21 4 2 3034.43 0.0346287
239 21 4 2 174.955 6.45097
9444 21 4 2 899.249 0.320292
1297 21 4 2 18947.2 0.0234188
244 21 4 2 34.4167 7.21339
2966 21 4 2 14790.5 0.994305
8712 21 4 2 38.2981 6.97748
329 21 4 2 23130.1 0.0234148
3754 21 4 2 9329.76 0.024304
6261 21 4 2 1.91899e+07 0.0228355
9215 21 4 2 200.705 6.01116
1510 21 4 2 41517.2 0.0233202
753 21 4 2 8.56243e+10 0.0234002
1256 21 4 2 278601 0.0242427
7192 21 4 2 208.144 0.108724
2112 21 4 2 23238.7 0.0156025
