Seed  np arch1 arch2 chi2/dat duration
7398 47 8 3 175.004 28.4754
2694 47 8 3 21.8898 28.0084
217 47 8 3 1061.67 28.853
4091 47 8 3 876.399 27.7287
5852 47 8 3 1111.08 0.491148
2853 47 8 3 494.127 26.9751
3224 47 8 3 7708.08 29.0037
7832 47 8 3 103.441 30.5047
236 47 8 3 0.991476 29.7204
2662 47 8 3 267.575 27.441
3494 47 8 3 1975.43 31.8938
6062 47 8 3 14985.8 0.399324
4985 47 8 3 3.58036 28.4252
2351 47 8 3 4150.14 30.7733
1021 47 8 3 71.3403 29.815
9571 47 8 3 3567.62 27.057
9806 47 8 3 659.468 27.697
3651 47 8 3 33.5713 27.1455
1360 47 8 3 1758.02 12.8934
3271 47 8 3 2287.72 1.55566
1006 47 8 3 9.44287 30.6328
3750 47 8 3 1480.59 27.2857
4762 47 8 3 487.489 27.0266
5966 47 8 3 0.97682 30.5819
162 47 8 3 9409.56 30.9345
208 47 8 3 26.9321 26.5018
5643 47 8 3 7320.03 27.4945
8481 47 8 3 1208.82 26.203
825 47 8 3 27.2734 27.6781
2650 47 8 3 469.642 27.5963
2252 47 8 3 532.675 27.9928
9250 47 8 3 1.1493 28.101
4189 47 8 3 1056.66 28.5017
6336 47 8 3 2530.45 0.465159
2220 47 8 3 6.26273 29.3348
1880 47 8 3 0.948223 30.3868
163 47 8 3 416.715 27.4951
7865 47 8 3 313413 26.5117
7315 47 8 3 356.324 30.3792
6415 47 8 3 0.992421 29.5962
2646 47 8 3 4870.76 0.516389
2663 47 8 3 1760.73 31.3634
627 47 8 3 548.493 26.8007
2887 47 8 3 605.756 28.4262
3975 47 8 3 1374.87 0.327898
8612 47 8 3 0.966086 30.8614
2596 47 8 3 143.083 28.2568
2605 47 8 3 513.382 30.4541
5304 47 8 3 3875.36 1.00661
1393 47 8 3 105.072 27.7947
3840 47 8 3 1040.87 27.5862
