Seed  np arch1 arch2 chi2/dat duration
4185 42 7 3 717.1 26.7254
2030 42 7 3 302.86 28.5959
6076 42 7 3 6563.19 26.693
8102 42 7 3 1352.81 26.3706
5192 42 7 3 63.514 28.7033
566 42 7 3 5.14489 31.1952
4420 42 7 3 121.1 28.9447
2948 42 7 3 1860.55 28.6771
6475 42 7 3 520.677 30.5785
591 42 7 3 45.201 25.6216
2612 42 7 3 4999 26.5455
3692 42 7 3 481.605 28.0318
7205 42 7 3 49740 0.310344
7183 42 7 3 38.0175 26.2182
8971 42 7 3 222.839 26.8983
663 42 7 3 561.979 29.3765
6968 42 7 3 5054.45 0.644283
6404 42 7 3 41.8462 25.9974
2261 42 7 3 17.4247 29.1498
764 42 7 3 11672.9 31.6389
2303 42 7 3 90.0481 25.7738
1034 42 7 3 86.572 26.6102
4021 42 7 3 1309.69 0.327384
7162 42 7 3 1.09936 30.1766
7999 42 7 3 11939.8 0.437966
1810 42 7 3 3.15295 29.6149
3381 42 7 3 17511.7 0.295859
1031 42 7 3 1958.62 26.3759
4226 42 7 3 143.054 26.0065
8829 42 7 3 3545.98 0.368615
7788 42 7 3 636.09 29.6288
6049 42 7 3 2764.16 25.3745
4779 42 7 3 111.886 29.4723
5511 42 7 3 0.967496 30.9679
2789 42 7 3 83.1651 30.8583
2669 42 7 3 65.7444 28.9099
1823 42 7 3 93.9511 25.586
5001 42 7 3 344.457 25.8798
8180 42 7 3 81.575 25.8981
2382 42 7 3 0.962142 30.835
8925 42 7 3 666.498 30.003
2120 42 7 3 146.939 28.2301
1182 42 7 3 1.10808 29.8979
7484 42 7 3 2.87512 29.8162
7878 42 7 3 270.442 29.2772
7104 42 7 3 0.959442 31.3025
2601 42 7 3 341.288 30.0912
4007 42 7 3 26.0829 30.6726
3541 42 7 3 7744.23 26.9341
7125 42 7 3 2406.8 30.4182
8423 42 7 3 2477.85 27.8343
