Seed  np arch1 arch2 chi2/dat duration
4791 117 10 8 3001.4 37.9998
1144 117 10 8 896.657 52.048
9875 117 10 8 0.954273 38.8879
3480 117 10 8 76.7085 35.1957
1655 117 10 8 9.34284 34.2084
4956 117 10 8 5979.13 32.7688
5873 117 10 8 282.012 39.0143
5070 117 10 8 1.01945 33.7446
6256 117 10 8 3325.95 35.3502
9752 117 10 8 12.5437 37.1727
1392 117 10 8 0.963772 39.7266
5007 117 10 8 0.941884 38.2469
1645 117 10 8 3.23689 34.1636
4742 117 10 8 0.962498 39.4189
4521 117 10 8 0.964378 34.429
2688 117 10 8 763.243 35.1855
3112 117 10 8 110.889 35.7781
9987 117 10 8 25.1464 37.9152
7697 117 10 8 331.934 39.611
1587 117 10 8 0.939322 37.4435
5127 117 10 8 3348.58 0.287249
3267 117 10 8 0.948727 35.7897
1718 117 10 8 0.941171 35.082
5885 117 10 8 0.948376 35.4662
3611 117 10 8 0.948778 38.1945
76 117 10 8 0.949128 38.3072
7482 117 10 8 2387.3 36.3526
453 117 10 8 0.957053 38.6415
7210 117 10 8 0.950771 34.0882
8585 117 10 8 430.49 33.6327
3200 117 10 8 74.8144 34.6409
7481 117 10 8 0.930875 36.9552
9073 117 10 8 0.952689 38.4982
9295 117 10 8 166.926 33.7302
9469 117 10 8 0.950924 33.3896
1058 117 10 8 1312.56 0.668054
8673 117 10 8 0.945415 39.3133
7477 117 10 8 1.16995 32.3312
2934 117 10 8 44.5466 35.3531
941 117 10 8 0.940849 36.2755
1934 117 10 8 1289.93 32.5054
1727 117 10 8 742.742 33.6887
7209 117 10 8 0.943395 33.3115
9354 117 10 8 0.952906 38.867
2569 117 10 8 0.972847 39.0922
9736 117 10 8 5.7179 33.3834
557 117 10 8 433.749 35.7684
2241 117 10 8 319.213 34.6157
5225 117 10 8 4628.45 35.1772
8425 117 10 8 3.81918 34.5839
1942 117 10 8 4.19226 35.5649
