Seed  np arch1 arch2 chi2/dat duration
1728 39 5 4 747.033 23.7328
6218 39 5 4 841.183 26.8366
10000 39 5 4 178.605 26.553
6838 39 5 4 40522.7 0.413887
1918 39 5 4 0.970818 30.1913
3120 39 5 4 11.5651 27.8389
4916 39 5 4 724.03 24.0897
224 39 5 4 67.3413 25.418
6341 39 5 4 409.317 24.0325
5210 39 5 4 8.51404 29.4498
8201 39 5 4 253.617 28.2007
6626 39 5 4 176.992 28.2184
9823 39 5 4 142.368 26.8249
1107 39 5 4 1165.36 25.9172
1883 39 5 4 4805.21 25.9827
888 39 5 4 94.995 27.7751
6552 39 5 4 4764.06 0.254351
9149 39 5 4 1163.36 25.5057
7018 39 5 4 1378.86 28.0703
1768 39 5 4 0.979418 29.5287
2099 39 5 4 302.015 28.192
1474 39 5 4 82.5859 25.4309
5326 39 5 4 1814.5 30.1441
8747 39 5 4 0.954761 29.945
796 39 5 4 4203.86 26.5758
930 39 5 4 1732.37 24.575
6534 39 5 4 2334.35 29.6121
9687 39 5 4 899.238 25.9068
2103 39 5 4 20330.3 26.3941
5245 39 5 4 4.81498 27.8629
498 39 5 4 75.6642 27.9051
3873 39 5 4 95.3145 29.5732
8888 39 5 4 193.984 25.1737
5767 39 5 4 953.02 16.3661
812 39 5 4 140.377 26.9146
2187 39 5 4 57.336 25.4606
6458 39 5 4 788.237 27.1512
516 39 5 4 7438.74 26.7526
1801 39 5 4 12.7369 27.3324
158 39 5 4 0.978241 29.9846
8936 39 5 4 392.769 27.8126
8781 39 5 4 71.2003 23.5833
5662 39 5 4 1943.36 31.2
4918 39 5 4 48.942 24.1408
3163 39 5 4 81.7767 26.6143
9120 39 5 4 30.384 26.0004
7212 39 5 4 119.315 29.6379
3835 39 5 4 5737.48 23.8392
974 39 5 4 39.0768 27.8693
836 39 5 4 1329.76 0.25591
2676 39 5 4 4776.09 0.377176
