Seed  np arch1 arch2 chi2/dat duration
8683 69 10 4 1.36179 30.2869
5592 69 10 4 0.940934 33.5543
9138 69 10 4 10203.3 0.584423
2488 69 10 4 286.957 30.8821
9661 69 10 4 5.13601 31.212
7214 69 10 4 0.967977 32.0886
4162 69 10 4 0.958938 30.9684
1483 69 10 4 17.4061 33.1363
433 69 10 4 18.7657 31.4432
3142 69 10 4 195.654 30.4967
2513 69 10 4 1195.09 31.2566
7995 69 10 4 599.029 32.0248
1929 69 10 4 0.948631 33.1459
3430 69 10 4 68.7861 29.8559
6081 69 10 4 187.313 33.8992
8906 69 10 4 459.838 1.25765
1484 69 10 4 231.785 27.9132
1289 69 10 4 145.302 30.5663
5468 69 10 4 4011.2 31.4788
2421 69 10 4 66074.7 0.41353
2069 69 10 4 0.957057 33.1423
9599 69 10 4 0.976273 32.7298
9771 69 10 4 574.676 32.1235
2030 69 10 4 197.209 30.2708
4189 69 10 4 33.4268 31.2388
8541 69 10 4 171.588 29.1583
1590 69 10 4 1336.96 28.0707
3806 69 10 4 1661.99 30.3127
3642 69 10 4 1401.27 0.321873
5208 69 10 4 13.7326 28.2676
9877 69 10 4 0.973895 30.186
8276 69 10 4 4615.1 28.8029
1737 69 10 4 12630.2 0.423246
3188 69 10 4 0.954429 33.2623
920 69 10 4 7.35362 30.5931
4565 69 10 4 18.1722 28.4672
6546 69 10 4 897.111 29.4287
9795 69 10 4 2.85736 27.2324
5836 69 10 4 2436.24 0.976775
4316 69 10 4 1274.03 33.2665
2644 69 10 4 173.746 27.8631
2202 69 10 4 13.1481 29.7457
6859 69 10 4 0.973756 29.8327
4572 69 10 4 393.968 28.9987
4869 69 10 4 2.01586 29.2677
8460 69 10 4 0.975892 32.7
1621 69 10 4 566.372 31.9473
9118 69 10 4 1.16684 28.3948
5277 69 10 4 1377.52 0.625876
1881 69 10 4 2103.75 29.4121
1775 69 10 4 1296.22 33.7148
