Seed  np arch1 arch2 chi2/dat duration
185 60 7 5 261.716 32.8642
5861 60 7 5 27.6305 29.7449
382 60 7 5 1018.51 29.1289
6294 60 7 5 636.806 31.9218
8185 60 7 5 0.955005 29.3897
7744 60 7 5 311.281 38.4561
9827 60 7 5 1.13759 29.6645
3925 60 7 5 14.0868 31.8413
2759 60 7 5 524.927 27.0585
2037 60 7 5 2.1723 31.7741
8113 60 7 5 1692.33 32.4123
5303 60 7 5 11585.4 0.273871
1379 60 7 5 328.677 27.9303
929 60 7 5 562.032 0.670592
6632 60 7 5 3262.31 29.9247
4418 60 7 5 80.7144 30.7131
1914 60 7 5 139.272 27.7462
5801 60 7 5 197.528 27.4111
5634 60 7 5 285.671 27.0236
5549 60 7 5 1988.53 26.7665
5520 60 7 5 1369.6 0.338031
1307 60 7 5 6.55559 30.453
6466 60 7 5 119.648 30.2189
8332 60 7 5 2.33472 28.3141
4552 60 7 5 1149.38 28.9637
2254 60 7 5 1.32145 30.5583
717 60 7 5 3974.14 0.400477
6442 60 7 5 0.962949 32.7326
7033 60 7 5 0.956894 31.742
8525 60 7 5 2417.57 31.9588
1945 60 7 5 86.0376 31.2985
7158 60 7 5 14121.7 28.743
2024 60 7 5 97.2882 33.3548
7080 60 7 5 0.982706 30.9789
6741 60 7 5 0.975856 32.0602
1294 60 7 5 9.0501 32.8894
281 60 7 5 542.323 27.6075
2596 60 7 5 91.9317 30.7596
4753 60 7 5 8.46798 27.0697
8390 60 7 5 233.296 33.0438
552 60 7 5 1.95207 27.6334
1375 60 7 5 28.4723 28.8414
4240 60 7 5 249.894 30.4584
6734 60 7 5 526.073 30.085
1403 60 7 5 5.3842 29.8466
2884 60 7 5 8.37139 30.0383
8485 60 7 5 1130.48 29.3653
7554 60 7 5 0.977112 33.0907
6501 60 7 5 577.887 26.2284
2295 60 7 5 397.6 28.0158
5347 60 7 5 343.905 30.0742
