Seed  np arch1 arch2 chi2/dat duration
502 77 8 6 501.241 32.0586
850 77 8 6 1.48827 32.1875
6936 77 8 6 6587.05 30.7217
2304 77 8 6 1498.99 32.3325
1653 77 8 6 0.963293 32.4589
8117 77 8 6 54.1745 31.5577
9719 77 8 6 49.7292 30.2388
5946 77 8 6 1.98848 33.9531
3822 77 8 6 250.506 29.5744
5309 77 8 6 0.971696 33.3671
9288 77 8 6 0.954488 32.7171
8884 77 8 6 0.963498 33.1119
3850 77 8 6 0.961912 34.0158
5010 77 8 6 242.511 32.4834
2025 77 8 6 1486.46 32.8955
5599 77 8 6 317.534 29.4981
262 77 8 6 36.6365 26.7735
2528 77 8 6 109.073 31.7616
3765 77 8 6 137.076 31.0251
5423 77 8 6 0.962829 34.3228
2148 77 8 6 19.8477 33.2771
8943 77 8 6 2598.26 0.275206
1060 77 8 6 62.5963 32.7805
9177 77 8 6 280.422 27.7831
6813 77 8 6 945.64 29.6911
8202 77 8 6 8496.49 29.1966
9901 77 8 6 50.0054 31.7516
1223 77 8 6 80.2902 28.1967
3727 77 8 6 1454.41 28.3759
644 77 8 6 36.0444 31.6139
2460 77 8 6 1609.46 32.2024
117 77 8 6 71.1297 30.4329
1276 77 8 6 1484.05 34.9802
375 77 8 6 1744.39 29.6449
9156 77 8 6 825.512 34.8583
3025 77 8 6 21.5873 34.2334
2010 77 8 6 46.0107 30.0802
3592 77 8 6 2.59307 33.1668
9986 77 8 6 3198.13 0.460612
6716 77 8 6 27.503 30.1998
1266 77 8 6 34.4839 32.2046
2661 77 8 6 210.017 34.1133
8615 77 8 6 8.26092 28.2456
2124 77 8 6 1191.94 34.771
2384 77 8 6 2201.6 29.802
9352 77 8 6 3.39399 33.62
3569 77 8 6 21.5424 32.4859
1756 77 8 6 77.1367 33.4493
592 77 8 6 1.00199 31.7209
2899 77 8 6 443.551 28.6582
7480 77 8 6 0.960311 33.7359
