Seed  np arch1 arch2 chi2/dat duration
1178 67 8 5 1750.24 29.4724
2986 67 8 5 7.11639 31.5173
2290 67 8 5 8.6626 28.298
6155 67 8 5 2.56289 33.2969
2187 67 8 5 589.305 27.5264
7182 67 8 5 0.933504 32.7948
8103 67 8 5 0.959593 33.5759
2801 67 8 5 341.872 31.2553
5397 67 8 5 2892.65 0.689757
797 67 8 5 0.948124 31.3555
1090 67 8 5 4.57094 31.8674
5350 67 8 5 229.592 25.7862
4394 67 8 5 0.954121 31.8293
7898 67 8 5 11.8582 28.7095
7732 67 8 5 508.679 33.9047
3013 67 8 5 904.868 27.5073
2390 67 8 5 1081.96 30.0185
8684 67 8 5 0.967145 33.4856
6201 67 8 5 28626.5 0.280841
6123 67 8 5 1.62108 26.1929
3530 67 8 5 0.97386 33.244
9775 67 8 5 3487.46 25.9929
2732 67 8 5 1833.96 0.446329
4644 67 8 5 66.4643 29.6907
4056 67 8 5 0.972079 28.8607
7172 67 8 5 89.3046 32.85
8761 67 8 5 29587.2 0.450482
5985 67 8 5 126.15 28.0064
5125 67 8 5 8.33276 31.6676
4838 67 8 5 0.959958 30.8866
6060 67 8 5 0.973225 31.7967
4814 67 8 5 215.672 30.2918
8709 67 8 5 2014.16 0.423081
7987 67 8 5 717.492 32.8962
127 67 8 5 256.842 32.3824
4493 67 8 5 101.244 32.995
4754 67 8 5 10.6656 27.8975
5864 67 8 5 4.51641 29.6357
8420 67 8 5 1005.43 28.5458
742 67 8 5 275.879 33.206
9637 67 8 5 82.3669 29.8831
564 67 8 5 1361.09 32.6579
5024 67 8 5 155.895 29.4148
7166 67 8 5 157.156 32.3352
8051 67 8 5 388.891 32.4648
6958 67 8 5 159.09 29.4302
4673 67 8 5 7.75861 30.5911
9210 67 8 5 233.58 28.5799
7335 67 8 5 0.971446 29.3523
1082 67 8 5 14.5826 33.4402
661 67 8 5 20814.1 30.4374
