Seed  np arch1 arch2 chi2/dat duration
3455 52 9 3 1570.08 29.0318
9893 52 9 3 0.973434 31.7881
5698 52 9 3 862.688 0.362759
615 52 9 3 1615.1 0.279925
310 52 9 3 1134.89 31.4918
7607 52 9 3 1134.79 30.4122
4131 52 9 3 102.818 26.7331
8380 52 9 3 1837.74 0.469807
9750 52 9 3 24.4059 29.5609
9033 52 9 3 6.5036 27.3594
370 52 9 3 3599.37 0.510263
6935 52 9 3 1049.63 30.7542
8832 52 9 3 2373.85 28.7128
2290 52 9 3 318.313 25.8548
2717 52 9 3 2462.97 0.483652
1894 52 9 3 1.14719 30.5965
39 52 9 3 31.8462 26.8779
9983 52 9 3 180.37 28.5264
5675 52 9 3 696.316 28.8928
9866 52 9 3 407.896 27.6842
3859 52 9 3 1097.42 29.1226
1836 52 9 3 155.452 27.9279
2316 52 9 3 8089.65 0.427165
9019 52 9 3 25632.7 0.247115
1357 52 9 3 19.3963 30.2199
106 52 9 3 795.709 30.9858
2169 52 9 3 85.3199 28.2854
2588 52 9 3 19871.6 32.3496
2165 52 9 3 26508.6 0.440742
6362 52 9 3 664.18 27.2029
2123 52 9 3 54.5881 29.9374
7097 52 9 3 5094.79 27.1517
8154 52 9 3 1262.65 28.6593
2204 52 9 3 514.518 27.9602
9136 52 9 3 3165.86 0.277455
7500 52 9 3 821.756 0.820728
5364 52 9 3 245.217 25.4462
6834 52 9 3 3742.11 28.5842
1110 52 9 3 4549.42 0.284646
2630 52 9 3 167.515 29.8674
9206 52 9 3 2821.24 27.7297
1517 52 9 3 1268.6 0.263258
6411 52 9 3 1301.95 0.557281
6846 52 9 3 1519.41 31.3537
2799 52 9 3 176.385 27.1496
5334 52 9 3 1664.57 0.352479
7979 52 9 3 259.696 27.2635
6895 52 9 3 22.8428 29.5866
6650 52 9 3 1141.82 32.3019
1290 52 9 3 9585.24 27.7427
7784 52 9 3 574.871 28.346
