Seed  np arch1 arch2 chi2/dat duration
131 51 7 4 203.81 28.9216
434 51 7 4 216.66 25.325
4569 51 7 4 9.24414 28.7755
4242 51 7 4 2110.6 28.0754
9058 51 7 4 500.197 32.6834
689 51 7 4 399.507 27.9344
7190 51 7 4 3635.61 0.263444
842 51 7 4 191.542 30.7667
1106 51 7 4 4123.23 0.400468
4442 51 7 4 4595.03 0.491353
5623 51 7 4 1.00208 30.1892
1408 51 7 4 687.135 1.50993
1251 51 7 4 384.915 30.4946
916 51 7 4 1148.87 0.733972
7840 51 7 4 1414.41 0.526823
4533 51 7 4 362.789 30.4348
5347 51 7 4 468.066 26.9389
2807 51 7 4 1113.01 30.2038
580 51 7 4 1440.55 0.465999
8765 51 7 4 2014.45 0.316715
7248 51 7 4 27.0246 31.4148
3842 51 7 4 12.1794 32.1515
6573 51 7 4 1.19033 29.3599
1641 51 7 4 1668.1 28.986
8593 51 7 4 3547.04 30.2403
3549 51 7 4 0.987837 29.6625
567 51 7 4 383.813 32.5707
1642 51 7 4 4894.12 28.4719
1287 51 7 4 137.941 27.4617
5351 51 7 4 4560.17 0.241512
2830 51 7 4 24.3139 30.8517
4407 51 7 4 122.731 25.3768
2591 51 7 4 0.973698 31.8244
5 51 7 4 6.87707 62.0546
6933 51 7 4 115.774 29.4435
1972 51 7 4 667.051 32.8897
6738 51 7 4 99.3414 26.8877
3428 51 7 4 1158.94 30.8758
7431 51 7 4 111.946 30.9359
6413 51 7 4 1603.05 0.78164
2188 51 7 4 195.542 28.7481
2521 51 7 4 69.4978 31.772
2805 51 7 4 650.502 28.2211
7616 51 7 4 141.07 25.8696
9829 51 7 4 25.7643 30.2754
1149 51 7 4 1171.69 32.1919
8614 51 7 4 240.517 31.4035
171 51 7 4 0.961648 32.0868
3422 51 7 4 262.922 27.8895
1835 51 7 4 1.22415 29.574
9892 51 7 4 1679.4 0.390898
