Seed  np arch1 arch2 chi2/dat duration
4756 85 9 6 863.249 30.6028
2337 85 9 6 943.992 35.5024
8144 85 9 6 0.962291 31.1251
2299 85 9 6 47.5371 34.3239
1046 85 9 6 2275.87 30.5609
830 85 9 6 0.950906 34.9359
4750 85 9 6 43.1724 33.6873
8746 85 9 6 0.943352 33.8973
2210 85 9 6 1.49652 33.0222
2887 85 9 6 73.3476 32.5756
50 85 9 6 1615.16 30.6684
2767 85 9 6 0.950854 32.5725
9553 85 9 6 0.938841 35.0337
7483 85 9 6 54.1406 31.5037
82 85 9 6 108.763 31.8826
8389 85 9 6 1.49054 30.5288
1364 85 9 6 41.1625 30.5356
5965 85 9 6 40.8264 34.2032
9767 85 9 6 13.31 33.146
624 85 9 6 377.324 28.4202
9312 85 9 6 0.968263 33.2157
2556 85 9 6 1307.64 30.6683
961 85 9 6 1.04524 32.4434
6544 85 9 6 1.05087 31.9084
1356 85 9 6 505.372 32.5561
4031 85 9 6 22.6805 28.546
7345 85 9 6 0.948803 35.3998
8077 85 9 6 1.00283 33.3028
8359 85 9 6 2308.65 0.436
2170 85 9 6 0.943214 35.0381
1889 85 9 6 906.304 1.26345
7681 85 9 6 0.958993 33.41
9365 85 9 6 159.499 31.7308
4587 85 9 6 83.766 29.1542
7955 85 9 6 532.33 34.6571
5340 85 9 6 0.973723 32.8469
2339 85 9 6 0.958242 35.2296
1377 85 9 6 0.969033 30.6433
7305 85 9 6 1017.4 33.8876
6587 85 9 6 338.951 34.7927
6749 85 9 6 5.51159 33.9547
5177 85 9 6 785.333 35.7003
140 85 9 6 6.91817 33.4596
8011 85 9 6 1341.82 33.8423
8389 85 9 6 1.49054 30.5267
6289 85 9 6 2059.3 32.3742
6349 85 9 6 0.94484 32.1352
1864 85 9 6 0.945294 35.2618
278 85 9 6 23.8713 32.2948
4731 85 9 6 52.4159 33.2743
3289 85 9 6 1873.39 31.7024
